 1.37018234e+08  1.37018234e+08  0.00000000e+00  1.37018234e+08 -1.14796456e-02  1.37018234e+08 -1.13062849e-02 
 1.38074800e+08  1.38074800e+08  0.00000000e+00  1.38074800e+08 -1.14826694e-02  1.38074800e+08 -1.13066249e-02 
 1.39139514e+08  1.39139514e+08  0.00000000e+00  1.39139514e+08 -1.14857401e-02  1.39139514e+08 -1.13069702e-02 
 1.40212437e+08  1.40212437e+08  0.00000000e+00  1.40212437e+08 -1.14888583e-02  1.40212437e+08 -1.13073208e-02 
 1.41293634e+08  1.41293634e+08  0.00000000e+00  1.41293634e+08 -1.14920248e-02  1.41293634e+08 -1.13076769e-02 
 1.42383169e+08  1.42383169e+08  0.00000000e+00  1.42383169e+08 -1.14952403e-02  1.42383169e+08 -1.13080385e-02 
 1.43481105e+08  1.43481105e+08  0.00000000e+00  1.43481105e+08 -1.14985056e-02  1.43481105e+08 -1.13084057e-02 
 1.44587507e+08  1.44587507e+08  0.00000000e+00  1.44587507e+08 -1.15018214e-02  1.44587507e+08 -1.13087785e-02 
 1.45702441e+08  1.45702441e+08  0.00000000e+00  1.45702441e+08 -1.15051886e-02  1.45702441e+08 -1.13091572e-02 
 1.46825972e+08  1.46825972e+08  0.00000000e+00  1.46825972e+08 -1.15086079e-02  1.46825972e+08 -1.13095417e-02 
 1.47958167e+08  1.47958167e+08  0.00000000e+00  1.47958167e+08 -1.15120801e-02  1.47958167e+08 -1.13099321e-02 
 1.49099092e+08  1.49099092e+08  0.00000000e+00  1.49099092e+08 -1.15156061e-02  1.49099092e+08 -1.13103286e-02 
 1.50248816e+08  1.50248816e+08  0.00000000e+00  1.50248816e+08 -1.15191866e-02  1.50248816e+08 -1.13107313e-02 
 1.51407405e+08  1.51407405e+08  0.00000000e+00  1.51407405e+08 -1.15228226e-02  1.51407405e+08 -1.13111402e-02 
 1.52574928e+08  1.52574928e+08  0.00000000e+00  1.52574928e+08 -1.15265149e-02  1.52574928e+08 -1.13115554e-02 
 1.53751454e+08  1.53751454e+08  0.00000000e+00  1.53751454e+08 -1.15302643e-02  1.53751454e+08 -1.13119770e-02 
 1.54937052e+08  1.54937052e+08  0.00000000e+00  1.54937052e+08 -1.15340718e-02  1.54937052e+08 -1.13124052e-02 
 1.56131793e+08  1.56131793e+08  0.00000000e+00  1.56131793e+08 -1.15379382e-02  1.56131793e+08 -1.13128400e-02 
 1.57335746e+08  1.57335746e+08  0.00000000e+00  1.57335746e+08 -1.15418645e-02  1.57335746e+08 -1.13132815e-02 
 1.58548983e+08  1.58548983e+08  0.00000000e+00  1.58548983e+08 -1.15458516e-02  1.58548983e+08 -1.13137299e-02 
 1.59771576e+08  1.59771576e+08  0.00000000e+00  1.59771576e+08 -1.15499004e-02  1.59771576e+08 -1.13141852e-02 
 1.61003596e+08  1.61003596e+08  0.00000000e+00  1.61003596e+08 -1.15540118e-02  1.61003596e+08 -1.13146476e-02 
