 1.42395647e+08  1.42395647e+08  0.00000000e+00  1.42395647e+08  6.35374526e+01  1.42395647e+08  6.38080129e+01  1.42395647e+08  6.20004683e+01 
 1.43493952e+08  1.43493952e+08  0.00000000e+00  1.43493952e+08  6.35374581e+01  1.43493952e+08  6.38080187e+01  1.43493952e+08  6.20004675e+01 
 1.44600729e+08  1.44600729e+08  0.00000000e+00  1.44600729e+08  6.35374636e+01  1.44600729e+08  6.38080246e+01  1.44600729e+08  6.20004668e+01 
 1.45716042e+08  1.45716042e+08  0.00000000e+00  1.45716042e+08  6.35374691e+01  1.45716042e+08  6.38080306e+01  1.45716042e+08  6.20004661e+01 
 1.46839958e+08  1.46839958e+08  0.00000000e+00  1.46839958e+08  6.35374748e+01  1.46839958e+08  6.38080367e+01  1.46839958e+08  6.20004653e+01 
 1.47972543e+08  1.47972543e+08  0.00000000e+00  1.47972543e+08  6.35374806e+01  1.47972543e+08  6.38080429e+01  1.47972543e+08  6.20004646e+01 
 1.49113863e+08  1.49113863e+08  0.00000000e+00  1.49113863e+08  6.35374864e+01  1.49113863e+08  6.38080492e+01  1.49113863e+08  6.20004638e+01 
 1.50263987e+08  1.50263987e+08  0.00000000e+00  1.50263987e+08  6.35374923e+01  1.50263987e+08  6.38080556e+01  1.50263987e+08  6.20004630e+01 
 1.51422981e+08  1.51422981e+08  0.00000000e+00  1.51422981e+08  6.35374984e+01  1.51422981e+08  6.38080621e+01  1.51422981e+08  6.20004622e+01 
 1.52590915e+08  1.52590915e+08  0.00000000e+00  1.52590915e+08  6.35375045e+01  1.52590915e+08  6.38080687e+01  1.52590915e+08  6.20004614e+01 
 1.53767857e+08  1.53767857e+08  0.00000000e+00  1.53767857e+08  6.35375107e+01  1.53767857e+08  6.38080754e+01  1.53767857e+08  6.20004606e+01 
 1.54953877e+08  1.54953877e+08  0.00000000e+00  1.54953877e+08  6.35375170e+01  1.54953877e+08  6.38080822e+01  1.54953877e+08  6.20004597e+01 
 1.56149045e+08  1.56149045e+08  0.00000000e+00  1.56149045e+08  6.35375234e+01  1.56149045e+08  6.38080891e+01  1.56149045e+08  6.20004589e+01 
