 2.90000000e-12  2.90000000e-12  2.90000000e-12  1.00000000e+00  2.90000000e-12  0.00000000e+00  2.90000000e-12  1.10000000e+00  2.90000000e-12  2.99700098e-01 
 3.10000000e-12  3.10000000e-12  3.10000000e-12  1.00000000e+00  3.10000000e-12  0.00000000e+00  3.10000000e-12  1.10000000e+00  3.10000000e-12  3.08792776e-01 
 3.30000000e-12  3.30000000e-12  3.30000000e-12  1.00000000e+00  3.30000000e-12  0.00000000e+00  3.30000000e-12  1.10000000e+00  3.30000000e-12  3.18513052e-01 
 3.50000000e-12  3.50000000e-12  3.50000000e-12  1.00000000e+00  3.50000000e-12  0.00000000e+00  3.50000000e-12  1.10000000e+00  3.50000000e-12  3.28811795e-01 
 3.70000000e-12  3.70000000e-12  3.70000000e-12  1.00000000e+00  3.70000000e-12  0.00000000e+00  3.70000000e-12  1.10000000e+00  3.70000000e-12  3.39641720e-01 
 3.90000000e-12  3.90000000e-12  3.90000000e-12  1.00000000e+00  3.90000000e-12  0.00000000e+00  3.90000000e-12  1.10000000e+00  3.90000000e-12  3.50957405e-01 
 4.10000000e-12  4.10000000e-12  4.10000000e-12  1.00000000e+00  4.10000000e-12  0.00000000e+00  4.10000000e-12  1.10000000e+00  4.10000000e-12  3.62715269e-01 
 4.30000000e-12  4.30000000e-12  4.30000000e-12  1.00000000e+00  4.30000000e-12  0.00000000e+00  4.30000000e-12  1.10000000e+00  4.30000000e-12  3.74873538e-01 
 4.50000000e-12  4.50000000e-12  4.50000000e-12  1.00000000e+00  4.50000000e-12  0.00000000e+00  4.50000000e-12  1.10000000e+00  4.50000000e-12  3.87392205e-01 
 4.70000000e-12  4.70000000e-12  4.70000000e-12  1.00000000e+00  4.70000000e-12  0.00000000e+00  4.70000000e-12  1.10000000e+00  4.70000000e-12  4.00232990e-01 
 4.90000000e-12  4.90000000e-12  4.90000000e-12  1.00000000e+00  4.90000000e-12  0.00000000e+00  4.90000000e-12  1.10000000e+00  4.90000000e-12  4.13359299e-01 
 5.10000000e-12  5.10000000e-12  5.10000000e-12  1.00000000e+00  5.10000000e-12  0.00000000e+00  5.10000000e-12  1.10000000e+00  5.10000000e-12  4.26736179e-01 
 5.30000000e-12  5.30000000e-12  5.30000000e-12  1.00000000e+00  5.30000000e-12  0.00000000e+00  5.30000000e-12  1.10000000e+00  5.30000000e-12  4.40330281e-01 
 5.50000000e-12  5.50000000e-12  5.50000000e-12  1.00000000e+00  5.50000000e-12  0.00000000e+00  5.50000000e-12  1.10000000e+00  5.50000000e-12  4.54109813e-01 
 5.70000000e-12  5.70000000e-12  5.70000000e-12  1.00000000e+00  5.70000000e-12  0.00000000e+00  5.70000000e-12  1.10000000e+00  5.70000000e-12  4.68044503e-01 
 5.90000000e-12  5.90000000e-12  5.90000000e-12  1.00000000e+00  5.90000000e-12  0.00000000e+00  5.90000000e-12  1.10000000e+00  5.90000000e-12  4.82105553e-01 
 6.10000000e-12  6.10000000e-12  6.10000000e-12  1.00000000e+00  6.10000000e-12  0.00000000e+00  6.10000000e-12  1.10000000e+00  6.10000000e-12  4.96265603e-01 
 6.30000000e-12  6.30000000e-12  6.30000000e-12  1.00000000e+00  6.30000000e-12  0.00000000e+00  6.30000000e-12  1.10000000e+00  6.30000000e-12  5.10498684e-01 
