 1.50065339e-03  1.50065339e-03  1.50065339e-03  1.50000000e+01  1.50065339e-03  0.00000000e+00  1.50065339e-03  1.20018206e+01  1.50065339e-03  7.58197069e-02  1.50065339e-03  1.47776571e-01 
 1.50065388e-03  1.50065388e-03  1.50065388e-03  1.50000000e+01  1.50065388e-03  0.00000000e+00  1.50065388e-03  1.20018302e+01  1.50065388e-03  7.59651977e-02  1.50065388e-03  1.47187010e-01 
 1.50065486e-03  1.50065486e-03  1.50065486e-03  1.50000000e+01  1.50065486e-03  0.00000000e+00  1.50065486e-03  1.20018492e+01  1.50065486e-03  7.62561712e-02  1.50065486e-03  1.46007916e-01 
 1.50065682e-03  1.50065682e-03  1.50065682e-03  1.50000000e+01  1.50065682e-03  0.00000000e+00  1.50065682e-03  1.20018860e+01  1.50065682e-03  7.68380850e-02  1.50065682e-03  1.43649834e-01 
 1.50066073e-03  1.50066073e-03  1.50066073e-03  1.50000000e+01  1.50066073e-03  0.00000000e+00  1.50066073e-03  1.20019548e+01  1.50066073e-03  7.80017816e-02  1.50066073e-03  1.38934098e-01 
 1.50066856e-03  1.50066856e-03  1.50066856e-03  1.50000000e+01  1.50066856e-03  0.00000000e+00  1.50066856e-03  1.20020735e+01  1.50066856e-03  8.03286600e-02  1.50066856e-03  1.29504347e-01 
 1.50068422e-03  1.50068422e-03  1.50068422e-03  1.50000000e+01  1.50068422e-03  0.00000000e+00  1.50068422e-03  1.20022350e+01  1.50068422e-03  8.49804373e-02  1.50068422e-03  1.10651809e-01 
 1.50070422e-03  1.50070422e-03  1.50070422e-03  1.50000000e+01  1.50070422e-03  0.00000000e+00  1.50070422e-03  1.20022944e+01  1.50070422e-03  9.09189642e-02  1.50070422e-03  8.65834209e-02 
 1.50072422e-03  1.50072422e-03  1.50072422e-03  1.50000000e+01  1.50072422e-03  0.00000000e+00  1.50072422e-03  1.20021891e+01  1.50072422e-03  9.68537135e-02  1.50072422e-03  6.25306930e-02 
 1.50073711e-03  1.50073711e-03  1.50073711e-03  1.50000000e+01  1.50073711e-03  0.00000000e+00  1.50073711e-03  1.20020339e+01  1.50073711e-03  1.00676862e-01  1.50073711e-03  4.70368001e-02 
 1.50075000e-03  1.50075000e-03  1.50075000e-03  1.50000000e+01  1.50075000e-03  1.62630326e-09  1.50075000e-03  1.20018104e+01  1.50075000e-03  1.04498648e-01  1.50075000e-03  3.15496109e-02 
 1.50075020e-03  1.50075020e-03  1.50075020e-03  1.50000000e+01  1.50075020e-03  1.50000000e+00  1.50075020e-03  1.20018064e+01  1.50075020e-03  1.04557935e-01  1.50075020e-03  3.13393717e-02 
 1.50075060e-03  1.50075060e-03  1.50075060e-03  1.50000000e+01  1.50075060e-03  4.50000000e+00  1.50075060e-03  1.20017984e+01  1.50075060e-03  1.04676507e-01  1.50075060e-03  3.09908962e-02 
 1.50075116e-03  1.50075116e-03  1.50075116e-03  1.50000000e+01  1.50075116e-03  8.68126403e+00  1.50075116e-03  1.20017871e+01  1.50075116e-03  1.04841765e-01  1.50075116e-03  3.06948202e-02 
 1.50075158e-03  1.50075158e-03  1.50075158e-03  1.50000000e+01  1.50075158e-03  1.18406320e+01  1.50075158e-03  1.20017786e+01  1.50075158e-03  1.04966633e-01  1.50075158e-03  3.06224681e-02 
 1.50075200e-03  1.50075200e-03  1.50075200e-03  1.50000000e+01  1.50075200e-03  1.50000000e+01  1.50075200e-03  1.20017701e+01  1.50075200e-03  1.05091499e-01  1.50075200e-03  3.06822717e-02 
 1.50075208e-03  1.50075208e-03  1.50075208e-03  1.50000000e+01  1.50075208e-03  1.50000000e+01  1.50075208e-03  1.20017684e+01  1.50075208e-03  1.05116472e-01  1.50075208e-03  3.07074479e-02 
 1.50075225e-03  1.50075225e-03  1.50075225e-03  1.50000000e+01  1.50075225e-03  1.50000000e+01  1.50075225e-03  1.20017651e+01  1.50075225e-03  1.05166419e-01  1.50075225e-03  3.07578002e-02 
 1.50075259e-03  1.50075259e-03  1.50075259e-03  1.50000000e+01  1.50075259e-03  1.50000000e+01  1.50075259e-03  1.20017583e+01  1.50075259e-03  1.05266310e-01  1.50075259e-03  3.08585042e-02 
 1.50075326e-03  1.50075326e-03  1.50075326e-03  1.50000000e+01  1.50075326e-03  1.50000000e+01  1.50075326e-03  1.20017449e+01  1.50075326e-03  1.05466091e-01  1.50075326e-03  3.10599096e-02 
 1.50075461e-03  1.50075461e-03  1.50075461e-03  1.50000000e+01  1.50075461e-03  1.50000000e+01  1.50075461e-03  1.20017185e+01  1.50075461e-03  1.05865641e-01  1.50075461e-03  3.14627099e-02 
 1.50075731e-03  1.50075731e-03  1.50075731e-03  1.50000000e+01  1.50075731e-03  1.50000000e+01  1.50075731e-03  1.20016672e+01  1.50075731e-03  1.06664701e-01  1.50075731e-03  3.22682682e-02 
 1.50076270e-03  1.50076270e-03  1.50076270e-03  1.50000000e+01  1.50076270e-03  1.50000000e+01  1.50076270e-03  1.20015704e+01  1.50076270e-03  1.08262650e-01  1.50076270e-03  3.38792134e-02 
 1.50077348e-03  1.50077348e-03  1.50077348e-03  1.50000000e+01  1.50077348e-03  1.50000000e+01  1.50077348e-03  1.20014005e+01  1.50077348e-03  1.11457853e-01  1.50077348e-03  3.71004014e-02 
 1.50079348e-03  1.50079348e-03  1.50079348e-03  1.50000000e+01  1.50079348e-03  1.50000000e+01  1.50079348e-03  1.20011685e+01  1.50079348e-03  1.17381121e-01  1.50079348e-03  4.30718370e-02 
 1.50081348e-03  1.50081348e-03  1.50081348e-03  1.50000000e+01  1.50081348e-03  1.50000000e+01  1.50081348e-03  1.20010447e+01  1.50081348e-03  1.23300884e-01  1.50081348e-03  4.90397375e-02 
 1.50083348e-03  1.50083348e-03  1.50083348e-03  1.50000000e+01  1.50083348e-03  1.50000000e+01  1.50083348e-03  1.20010289e+01  1.50083348e-03  1.29216945e-01  1.50083348e-03  5.50039042e-02 
 1.50085348e-03  1.50085348e-03  1.50085348e-03  1.50000000e+01  1.50085348e-03  1.50000000e+01  1.50085348e-03  1.20011211e+01  1.50085348e-03  1.35129095e-01  1.50085348e-03  6.09641285e-02 
 1.50087348e-03  1.50087348e-03  1.50087348e-03  1.50000000e+01  1.50087348e-03  1.50000000e+01  1.50087348e-03  1.20013211e+01  1.50087348e-03  1.41037122e-01  1.50087348e-03  6.69201989e-02 
