 1.60000000e+00  1.60000000e+00  1.60000000e+00  1.59069405e+00  1.60000000e+00  9.54416433e-01  1.60000000e+00  0.00000000e+00 
 1.61000000e+00  1.61000000e+00  1.61000000e+00  1.60079735e+00  1.61000000e+00  9.60478409e-01  1.61000000e+00  0.00000000e+00 
 1.62000000e+00  1.62000000e+00  1.62000000e+00  1.61089836e+00  1.62000000e+00  9.66539017e-01  1.62000000e+00  0.00000000e+00 
 1.63000000e+00  1.63000000e+00  1.63000000e+00  1.62099826e+00  1.63000000e+00  9.72598956e-01  1.63000000e+00  0.00000000e+00 
 1.64000000e+00  1.64000000e+00  1.64000000e+00  1.63109489e+00  1.64000000e+00  9.78656934e-01  1.64000000e+00  0.00000000e+00 
 1.65000000e+00  1.65000000e+00  1.65000000e+00  1.64118947e+00  1.65000000e+00  9.84713682e-01  1.65000000e+00  0.00000000e+00 
 1.66000000e+00  1.66000000e+00  1.66000000e+00  1.65128205e+00  1.66000000e+00  9.90769231e-01  1.66000000e+00  0.00000000e+00 
 1.67000000e+00  1.67000000e+00  1.67000000e+00  1.66137270e+00  1.67000000e+00  9.96823621e-01  1.67000000e+00  0.00000000e+00 
 1.68000000e+00  1.68000000e+00  1.68000000e+00  1.67146148e+00  1.68000000e+00  1.00287689e+00  1.68000000e+00  0.00000000e+00 
 1.69000000e+00  1.69000000e+00  1.69000000e+00  1.68154844e+00  1.69000000e+00  1.00892906e+00  1.69000000e+00  0.00000000e+00 
 1.70000000e+00  1.70000000e+00  1.70000000e+00  1.69163363e+00  1.70000000e+00  1.01498018e+00  1.70000000e+00  0.00000000e+00 
 1.71000000e+00  1.71000000e+00  1.71000000e+00  1.70171712e+00  1.71000000e+00  1.02103027e+00  1.71000000e+00  0.00000000e+00 
 1.72000000e+00  1.72000000e+00  1.72000000e+00  1.71179896e+00  1.72000000e+00  1.02707938e+00  1.72000000e+00  0.00000000e+00 
 1.73000000e+00  1.73000000e+00  1.73000000e+00  1.72187919e+00  1.73000000e+00  1.03312751e+00  1.73000000e+00  0.00000000e+00 
 1.74000000e+00  1.74000000e+00  1.74000000e+00  1.73195785e+00  1.74000000e+00  1.03917471e+00  1.74000000e+00  0.00000000e+00 
 1.75000000e+00  1.75000000e+00  1.75000000e+00  1.74203500e+00  1.75000000e+00  1.04522100e+00  1.75000000e+00  0.00000000e+00 
 1.76000000e+00  1.76000000e+00  1.76000000e+00  1.75211068e+00  1.76000000e+00  1.05126641e+00  1.76000000e+00  0.00000000e+00 
 1.77000000e+00  1.77000000e+00  1.77000000e+00  1.76218493e+00  1.77000000e+00  1.05731096e+00  1.77000000e+00  0.00000000e+00 
 1.78000000e+00  1.78000000e+00  1.78000000e+00  1.77225780e+00  1.78000000e+00  1.06335468e+00  1.78000000e+00  0.00000000e+00 
 1.79000000e+00  1.79000000e+00  1.79000000e+00  1.78232931e+00  1.79000000e+00  1.06939758e+00  1.79000000e+00  0.00000000e+00 
 1.80000000e+00  1.80000000e+00  1.80000000e+00  1.79239950e+00  1.80000000e+00  1.07543970e+00  1.80000000e+00  0.00000000e+00 
 1.81000000e+00  1.81000000e+00  1.81000000e+00  1.80246842e+00  1.81000000e+00  1.08148105e+00  1.81000000e+00  0.00000000e+00 
 1.82000000e+00  1.82000000e+00  1.82000000e+00  1.81253610e+00  1.82000000e+00  1.08752166e+00  1.82000000e+00  0.00000000e+00 
 1.83000000e+00  1.83000000e+00  1.83000000e+00  1.82260257e+00  1.83000000e+00  1.09356154e+00  1.83000000e+00  0.00000000e+00 
 1.84000000e+00  1.84000000e+00  1.84000000e+00  1.83266786e+00  1.84000000e+00  1.09960071e+00  1.84000000e+00  0.00000000e+00 
 1.85000000e+00  1.85000000e+00  1.85000000e+00  1.84273200e+00  1.85000000e+00  1.10563920e+00  1.85000000e+00  0.00000000e+00 
 1.86000000e+00  1.86000000e+00  1.86000000e+00  1.85279503e+00  1.86000000e+00  1.11167702e+00  1.86000000e+00  0.00000000e+00 
 1.87000000e+00  1.87000000e+00  1.87000000e+00  1.86285697e+00  1.87000000e+00  1.11771418e+00  1.87000000e+00  0.00000000e+00 
 1.88000000e+00  1.88000000e+00  1.88000000e+00  1.87291785e+00  1.88000000e+00  1.12375071e+00  1.88000000e+00  0.00000000e+00 
 1.89000000e+00  1.89000000e+00  1.89000000e+00  1.88297770e+00  1.89000000e+00  1.12978662e+00  1.89000000e+00  0.00000000e+00 
 1.90000000e+00  1.90000000e+00  1.90000000e+00  1.89303654e+00  1.90000000e+00  1.13582193e+00  1.90000000e+00  0.00000000e+00 
 1.91000000e+00  1.91000000e+00  1.91000000e+00  1.90309441e+00  1.91000000e+00  1.14185664e+00  1.91000000e+00  0.00000000e+00 
 1.92000000e+00  1.92000000e+00  1.92000000e+00  1.91315132e+00  1.92000000e+00  1.14789079e+00  1.92000000e+00  0.00000000e+00 
 1.93000000e+00  1.93000000e+00  1.93000000e+00  1.92320729e+00  1.93000000e+00  1.15392437e+00  1.93000000e+00  0.00000000e+00 
 1.94000000e+00  1.94000000e+00  1.94000000e+00  1.93326235e+00  1.94000000e+00  1.15995741e+00  1.94000000e+00  0.00000000e+00 
 1.95000000e+00  1.95000000e+00  1.95000000e+00  1.94331653e+00  1.95000000e+00  1.16598992e+00  1.95000000e+00  0.00000000e+00 
 1.96000000e+00  1.96000000e+00  1.96000000e+00  1.95336984e+00  1.96000000e+00  1.17202190e+00  1.96000000e+00  0.00000000e+00 
 1.97000000e+00  1.97000000e+00  1.97000000e+00  1.96342189e+00  1.97000000e+00  1.17805313e+00  1.97000000e+00  0.00000000e+00 
 1.98000000e+00  1.98000000e+00  1.98000000e+00  1.97347353e+00  1.98000000e+00  1.18408412e+00  1.98000000e+00  0.00000000e+00 
 1.99000000e+00  1.99000000e+00  1.99000000e+00  1.98352438e+00  1.99000000e+00  1.19011463e+00  1.99000000e+00  0.00000000e+00 
 2.00000000e+00  2.00000000e+00  2.00000000e+00  1.99357443e+00  2.00000000e+00  1.19614466e+00  2.00000000e+00  0.00000000e+00 
 2.01000000e+00  2.01000000e+00  2.01000000e+00  1.99937925e+00  2.01000000e+00  1.19962755e+00  2.01000000e+00  5.20197088e-01 
 2.02000000e+00  2.02000000e+00  2.02000000e+00  1.99953447e+00  2.02000000e+00  1.19972068e+00  2.02000000e+00  9.02728538e-01 
 2.03000000e+00  2.03000000e+00  2.03000000e+00  1.99958789e+00  2.03000000e+00  1.19975273e+00  2.03000000e+00  1.04093580e+00 
 2.04000000e+00  2.04000000e+00  2.04000000e+00  1.99961401e+00  2.04000000e+00  1.19976840e+00  2.04000000e+00  1.11361799e+00 
 2.05000000e+00  2.05000000e+00  2.05000000e+00  1.99962897e+00  2.05000000e+00  1.19977738e+00  2.05000000e+00  1.15953445e+00 
 2.06000000e+00  2.06000000e+00  2.06000000e+00  1.99963830e+00  2.06000000e+00  1.19978298e+00  2.06000000e+00  1.19192320e+00 
 2.07000000e+00  2.07000000e+00  2.07000000e+00  1.99964439e+00  2.07000000e+00  1.19978663e+00  2.07000000e+00  1.21653789e+00 
 2.08000000e+00  2.08000000e+00  2.08000000e+00  1.99964845e+00  2.08000000e+00  1.19978907e+00  2.08000000e+00  1.23627550e+00 
 2.09000000e+00  2.09000000e+00  2.09000000e+00  1.99965115e+00  2.09000000e+00  1.19979069e+00  2.09000000e+00  1.25275314e+00 
 2.10000000e+00  2.10000000e+00  2.10000000e+00  1.99965289e+00  2.10000000e+00  1.19979174e+00  2.10000000e+00  1.26694435e+00 
 2.11000000e+00  2.11000000e+00  2.11000000e+00  1.99965395e+00  2.11000000e+00  1.19979237e+00  2.11000000e+00  1.27947023e+00 
 2.12000000e+00  2.12000000e+00  2.12000000e+00  1.99965448e+00  2.12000000e+00  1.19979269e+00  2.12000000e+00  1.29074565e+00 
