 9.25600000e-06  9.25600000e-06  9.25600000e-06  1.99968458e+00  9.25600000e-06  1.19981075e+00  9.25600000e-06  2.54299562e+00  9.25600000e-06 -1.00020197e-02 
 9.45600000e-06  9.45600000e-06  9.45600000e-06  1.99968458e+00  9.45600000e-06  1.19981075e+00  9.45600000e-06  2.54299562e+00  9.45600000e-06 -1.00020197e-02 
 9.65600000e-06  9.65600000e-06  9.65600000e-06  1.99968458e+00  9.65600000e-06  1.19981075e+00  9.65600000e-06  2.54299562e+00  9.65600000e-06 -1.00020197e-02 
 9.85600000e-06  9.85600000e-06  9.85600000e-06  1.99968458e+00  9.85600000e-06  1.19981075e+00  9.85600000e-06  2.54299562e+00  9.85600000e-06 -1.00020197e-02 
 1.00560000e-05  1.00560000e-05  1.00560000e-05  1.99968458e+00  1.00560000e-05  1.19981075e+00  1.00560000e-05  2.54299562e+00  1.00560000e-05 -1.00020197e-02 
 1.02560000e-05  1.02560000e-05  1.02560000e-05  1.99968458e+00  1.02560000e-05  1.19981075e+00  1.02560000e-05  2.54299562e+00  1.02560000e-05 -1.00020197e-02 
 1.04560000e-05  1.04560000e-05  1.04560000e-05  1.99968458e+00  1.04560000e-05  1.19981075e+00  1.04560000e-05  2.54299562e+00  1.04560000e-05 -1.00020197e-02 
 1.06560000e-05  1.06560000e-05  1.06560000e-05  1.99968458e+00  1.06560000e-05  1.19981075e+00  1.06560000e-05  2.54299562e+00  1.06560000e-05 -1.00020197e-02 
 1.08560000e-05  1.08560000e-05  1.08560000e-05  1.99968458e+00  1.08560000e-05  1.19981075e+00  1.08560000e-05  2.54299562e+00  1.08560000e-05 -1.00020197e-02 
 1.10560000e-05  1.10560000e-05  1.10560000e-05  1.99968458e+00  1.10560000e-05  1.19981075e+00  1.10560000e-05  2.54299562e+00  1.10560000e-05 -1.00020197e-02 
 1.12560000e-05  1.12560000e-05  1.12560000e-05  1.99968458e+00  1.12560000e-05  1.19981075e+00  1.12560000e-05  2.54299562e+00  1.12560000e-05 -1.00020197e-02 
 1.14560000e-05  1.14560000e-05  1.14560000e-05  1.99968458e+00  1.14560000e-05  1.19981075e+00  1.14560000e-05  2.54299562e+00  1.14560000e-05 -1.00020197e-02 
 1.16560000e-05  1.16560000e-05  1.16560000e-05  1.99968458e+00  1.16560000e-05  1.19981075e+00  1.16560000e-05  2.54299562e+00  1.16560000e-05 -1.00020197e-02 
 1.18560000e-05  1.18560000e-05  1.18560000e-05  1.99968458e+00  1.18560000e-05  1.19981075e+00  1.18560000e-05  2.54299562e+00  1.18560000e-05 -1.00020197e-02 
 1.20560000e-05  1.20560000e-05  1.20560000e-05  1.99968458e+00  1.20560000e-05  1.19981075e+00  1.20560000e-05  2.54299562e+00  1.20560000e-05 -1.00020197e-02 
 1.22560000e-05  1.22560000e-05  1.22560000e-05  1.99968458e+00  1.22560000e-05  1.19981075e+00  1.22560000e-05  2.54299562e+00  1.22560000e-05 -1.00020197e-02 
 1.24560000e-05  1.24560000e-05  1.24560000e-05  1.99968458e+00  1.24560000e-05  1.19981075e+00  1.24560000e-05  2.54299562e+00  1.24560000e-05 -1.00020197e-02 
 1.26560000e-05  1.26560000e-05  1.26560000e-05  1.99968458e+00  1.26560000e-05  1.19981075e+00  1.26560000e-05  2.54299562e+00  1.26560000e-05 -1.00020197e-02 
 1.28560000e-05  1.28560000e-05  1.28560000e-05  1.99968458e+00  1.28560000e-05  1.19981075e+00  1.28560000e-05  2.54299562e+00  1.28560000e-05 -1.00020197e-02 
 1.30560000e-05  1.30560000e-05  1.30560000e-05  1.99968458e+00  1.30560000e-05  1.19981075e+00  1.30560000e-05  2.54299562e+00  1.30560000e-05 -1.00020197e-02 
 1.32560000e-05  1.32560000e-05  1.32560000e-05  1.99968458e+00  1.32560000e-05  1.19981075e+00  1.32560000e-05  2.54299562e+00  1.32560000e-05 -1.00020197e-02 
 1.34560000e-05  1.34560000e-05  1.34560000e-05  1.99968458e+00  1.34560000e-05  1.19981075e+00  1.34560000e-05  2.54299562e+00  1.34560000e-05 -1.00020197e-02 
 1.36560000e-05  1.36560000e-05  1.36560000e-05  1.99968458e+00  1.36560000e-05  1.19981075e+00  1.36560000e-05  2.54299562e+00  1.36560000e-05 -1.00020197e-02 
 1.38560000e-05  1.38560000e-05  1.38560000e-05  1.99968458e+00  1.38560000e-05  1.19981075e+00  1.38560000e-05  2.54299562e+00  1.38560000e-05 -1.00020197e-02 
 1.40560000e-05  1.40560000e-05  1.40560000e-05  1.99968458e+00  1.40560000e-05  1.19981075e+00  1.40560000e-05  2.54299562e+00  1.40560000e-05 -1.00020197e-02 
 1.42560000e-05  1.42560000e-05  1.42560000e-05  1.99968458e+00  1.42560000e-05  1.19981075e+00  1.42560000e-05  2.54299562e+00  1.42560000e-05 -1.00020197e-02 
 1.44560000e-05  1.44560000e-05  1.44560000e-05  1.99968458e+00  1.44560000e-05  1.19981075e+00  1.44560000e-05  2.54299562e+00  1.44560000e-05 -1.00020197e-02 
 1.46560000e-05  1.46560000e-05  1.46560000e-05  1.99968458e+00  1.46560000e-05  1.19981075e+00  1.46560000e-05  2.54299562e+00  1.46560000e-05 -1.00020197e-02 
 1.48560000e-05  1.48560000e-05  1.48560000e-05  1.99968458e+00  1.48560000e-05  1.19981075e+00  1.48560000e-05  2.54299562e+00  1.48560000e-05 -1.00020197e-02 
 1.50560000e-05  1.50560000e-05  1.50560000e-05  1.99968458e+00  1.50560000e-05  1.19981075e+00  1.50560000e-05  2.54299562e+00  1.50560000e-05 -1.00020197e-02 
 1.52560000e-05  1.52560000e-05  1.52560000e-05  1.99968458e+00  1.52560000e-05  1.19981075e+00  1.52560000e-05  2.54299562e+00  1.52560000e-05 -1.00020197e-02 
 1.54560000e-05  1.54560000e-05  1.54560000e-05  1.99968458e+00  1.54560000e-05  1.19981075e+00  1.54560000e-05  2.54299562e+00  1.54560000e-05 -1.00020197e-02 
 1.56560000e-05  1.56560000e-05  1.56560000e-05  1.99968458e+00  1.56560000e-05  1.19981075e+00  1.56560000e-05  2.54299562e+00  1.56560000e-05 -1.00020197e-02 
 1.58560000e-05  1.58560000e-05  1.58560000e-05  1.99968458e+00  1.58560000e-05  1.19981075e+00  1.58560000e-05  2.54299562e+00  1.58560000e-05 -1.00020197e-02 
 1.60560000e-05  1.60560000e-05  1.60560000e-05  1.99968458e+00  1.60560000e-05  1.19981075e+00  1.60560000e-05  2.54299562e+00  1.60560000e-05 -1.00020197e-02 
 1.62560000e-05  1.62560000e-05  1.62560000e-05  1.99968458e+00  1.62560000e-05  1.19981075e+00  1.62560000e-05  2.54299562e+00  1.62560000e-05 -1.00020197e-02 
 1.64560000e-05  1.64560000e-05  1.64560000e-05  1.99968458e+00  1.64560000e-05  1.19981075e+00  1.64560000e-05  2.54299562e+00  1.64560000e-05 -1.00020197e-02 
 1.66560000e-05  1.66560000e-05  1.66560000e-05  1.99968458e+00  1.66560000e-05  1.19981075e+00  1.66560000e-05  2.54299562e+00  1.66560000e-05 -1.00020197e-02 
 1.68560000e-05  1.68560000e-05  1.68560000e-05  1.99968458e+00  1.68560000e-05  1.19981075e+00  1.68560000e-05  2.54299562e+00  1.68560000e-05 -1.00020197e-02 
 1.70560000e-05  1.70560000e-05  1.70560000e-05  1.99968458e+00  1.70560000e-05  1.19981075e+00  1.70560000e-05  2.54299562e+00  1.70560000e-05 -1.00020197e-02 
 1.72560000e-05  1.72560000e-05  1.72560000e-05  1.99968458e+00  1.72560000e-05  1.19981075e+00  1.72560000e-05  2.54299562e+00  1.72560000e-05 -1.00020197e-02 
 1.74560000e-05  1.74560000e-05  1.74560000e-05  1.99968458e+00  1.74560000e-05  1.19981075e+00  1.74560000e-05  2.54299562e+00  1.74560000e-05 -1.00020197e-02 
 1.76560000e-05  1.76560000e-05  1.76560000e-05  1.99968458e+00  1.76560000e-05  1.19981075e+00  1.76560000e-05  2.54299562e+00  1.76560000e-05 -1.00020197e-02 
 1.78560000e-05  1.78560000e-05  1.78560000e-05  1.99968458e+00  1.78560000e-05  1.19981075e+00  1.78560000e-05  2.54299562e+00  1.78560000e-05 -1.00020197e-02 
 1.80560000e-05  1.80560000e-05  1.80560000e-05  1.99968458e+00  1.80560000e-05  1.19981075e+00  1.80560000e-05  2.54299562e+00  1.80560000e-05 -1.00020197e-02 
 1.82560000e-05  1.82560000e-05  1.82560000e-05  1.99968458e+00  1.82560000e-05  1.19981075e+00  1.82560000e-05  2.54299562e+00  1.82560000e-05 -1.00020197e-02 
 1.84560000e-05  1.84560000e-05  1.84560000e-05  1.99968458e+00  1.84560000e-05  1.19981075e+00  1.84560000e-05  2.54299562e+00  1.84560000e-05 -1.00020197e-02 
 1.86560000e-05  1.86560000e-05  1.86560000e-05  1.99968458e+00  1.86560000e-05  1.19981075e+00  1.86560000e-05  2.54299562e+00  1.86560000e-05 -1.00020197e-02 
 1.88560000e-05  1.88560000e-05  1.88560000e-05  1.99968458e+00  1.88560000e-05  1.19981075e+00  1.88560000e-05  2.54299562e+00  1.88560000e-05 -1.00020197e-02 
 1.90560000e-05  1.90560000e-05  1.90560000e-05  1.99968458e+00  1.90560000e-05  1.19981075e+00  1.90560000e-05  2.54299562e+00  1.90560000e-05 -1.00020197e-02 
 1.92560000e-05  1.92560000e-05  1.92560000e-05  1.99968458e+00  1.92560000e-05  1.19981075e+00  1.92560000e-05  2.54299562e+00  1.92560000e-05 -1.00020197e-02 
 1.94560000e-05  1.94560000e-05  1.94560000e-05  1.99968458e+00  1.94560000e-05  1.19981075e+00  1.94560000e-05  2.54299562e+00  1.94560000e-05 -1.00020197e-02 
 1.96560000e-05  1.96560000e-05  1.96560000e-05  1.99968458e+00  1.96560000e-05  1.19981075e+00  1.96560000e-05  2.54299562e+00  1.96560000e-05 -1.00020197e-02 
 1.98560000e-05  1.98560000e-05  1.98560000e-05  1.99968458e+00  1.98560000e-05  1.19981075e+00  1.98560000e-05  2.54299562e+00  1.98560000e-05 -1.00020197e-02 
 2.00560000e-05  2.00560000e-05  2.00560000e-05  1.99968458e+00  2.00560000e-05  1.19981075e+00  2.00560000e-05  2.54299562e+00  2.00560000e-05 -1.00020197e-02 
 2.02560000e-05  2.02560000e-05  2.02560000e-05  1.99968458e+00  2.02560000e-05  1.19981075e+00  2.02560000e-05  2.54299562e+00  2.02560000e-05 -1.00020197e-02 
 2.04560000e-05  2.04560000e-05  2.04560000e-05  1.99968458e+00  2.04560000e-05  1.19981075e+00  2.04560000e-05  2.54299562e+00  2.04560000e-05 -1.00020197e-02 
 2.06560000e-05  2.06560000e-05  2.06560000e-05  1.99968458e+00  2.06560000e-05  1.19981075e+00  2.06560000e-05  2.54299562e+00  2.06560000e-05 -1.00020197e-02 
 2.08560000e-05  2.08560000e-05  2.08560000e-05  1.99968458e+00  2.08560000e-05  1.19981075e+00  2.08560000e-05  2.54299562e+00  2.08560000e-05 -1.00020197e-02 
 2.10560000e-05  2.10560000e-05  2.10560000e-05  1.99968458e+00  2.10560000e-05  1.19981075e+00  2.10560000e-05  2.54299562e+00  2.10560000e-05 -1.00020197e-02 
 2.12560000e-05  2.12560000e-05  2.12560000e-05  1.99968458e+00  2.12560000e-05  1.19981075e+00  2.12560000e-05  2.54299562e+00  2.12560000e-05 -1.00020197e-02 
 2.14560000e-05  2.14560000e-05  2.14560000e-05  1.99968458e+00  2.14560000e-05  1.19981075e+00  2.14560000e-05  2.54299562e+00  2.14560000e-05 -1.00020197e-02 
 2.16560000e-05  2.16560000e-05  2.16560000e-05  1.99968458e+00  2.16560000e-05  1.19981075e+00  2.16560000e-05  2.54299562e+00  2.16560000e-05 -1.00020197e-02 
 2.18560000e-05  2.18560000e-05  2.18560000e-05  1.99968458e+00  2.18560000e-05  1.19981075e+00  2.18560000e-05  2.54299562e+00  2.18560000e-05 -1.00020197e-02 
 2.20560000e-05  2.20560000e-05  2.20560000e-05  1.99968458e+00  2.20560000e-05  1.19981075e+00  2.20560000e-05  2.54299562e+00  2.20560000e-05 -1.00020197e-02 
 2.22560000e-05  2.22560000e-05  2.22560000e-05  1.99968458e+00  2.22560000e-05  1.19981075e+00  2.22560000e-05  2.54299562e+00  2.22560000e-05 -1.00020197e-02 
