 3.04467790e-01  3.04467790e-01  3.04467790e-01  3.20733192e+02  3.04467790e-01  2.55450640e+02  3.04467790e-01  6.42504676e+01 
 3.04517790e-01  3.04517790e-01  3.04517790e-01  3.21543885e+02  3.04517790e-01  2.56391534e+02  3.04517790e-01  6.41261337e+01 
 3.04567790e-01  3.04567790e-01  3.04567790e-01  3.22275241e+02  3.04567790e-01  2.57258192e+02  3.04567790e-01  6.39971252e+01 
 3.04617790e-01  3.04617790e-01  3.04617790e-01  3.22927081e+02  3.04617790e-01  2.58050502e+02  3.04617790e-01  6.38634483e+01 
 3.04667790e-01  3.04667790e-01  3.04667790e-01  3.23499244e+02  3.04667790e-01  2.58768394e+02  3.04667790e-01  6.37251117e+01 
 3.04717790e-01  3.04717790e-01  3.04717790e-01  3.23991588e+02  3.04717790e-01  2.59411847e+02  3.04717790e-01  6.35821272e+01 
 3.04767790e-01  3.04767790e-01  3.04767790e-01  3.24403991e+02  3.04767790e-01  2.59980905e+02  3.04767790e-01  6.34345111e+01 
 3.04817790e-01  3.04817790e-01  3.04817790e-01  3.24736353e+02  3.04817790e-01  2.60475699e+02  3.04817790e-01  6.32822856e+01 
 3.04867790e-01  3.04867790e-01  3.04867790e-01  3.24988591e+02  3.04867790e-01  2.60896495e+02  3.04867790e-01  6.31254813e+01 
 3.04917790e-01  3.04917790e-01  3.04917790e-01  3.25160643e+02  3.04917790e-01  2.61243778e+02  3.04917790e-01  6.29641436e+01 
 3.04967790e-01  3.04967790e-01  3.04967790e-01  3.25252467e+02  3.04967790e-01  2.61518419e+02  3.04967790e-01  6.27983426e+01 
 3.05017790e-01  3.05017790e-01  3.05017790e-01  3.25264039e+02  3.05017790e-01  2.61722089e+02  3.05017790e-01  6.26282005e+01 
 3.05067790e-01  3.05067790e-01  3.05067790e-01  3.25195357e+02  3.05067790e-01  2.61858146e+02  3.05067790e-01  6.24539485e+01 
 3.05117790e-01  3.05117790e-01  3.05117790e-01  3.25046439e+02  3.05117790e-01  2.61934161e+02  3.05117790e-01  6.22760886e+01 
 3.05167790e-01  3.05167790e-01  3.05167790e-01  3.24817319e+02  3.05167790e-01  2.61966364e+02  3.05167790e-01  6.20956848e+01 
 3.05217790e-01  3.05217790e-01  3.05217790e-01  3.24508056e+02  3.05217790e-01  2.61976822e+02  3.05217790e-01  6.19142188e+01 
 3.05267790e-01  3.05267790e-01  3.05267790e-01  3.24118726e+02  3.05267790e-01  2.61979242e+02  3.05267790e-01  6.17326880e+01 
 3.05317790e-01  3.05317790e-01  3.05317790e-01  3.23649424e+02  3.05317790e-01  2.61978794e+02  3.05317790e-01  6.15514885e+01 
 3.05367790e-01  3.05367790e-01  3.05367790e-01  3.23100267e+02  3.05367790e-01  2.61977360e+02  3.05367790e-01  6.13707538e+01 
 3.05417790e-01  3.05417790e-01  3.05417790e-01  3.22471389e+02  3.05417790e-01  2.61975597e+02  3.05417790e-01  6.11905274e+01 
 3.05467790e-01  3.05467790e-01  3.05467790e-01  3.21762946e+02  3.05467790e-01  2.61973724e+02  3.05467790e-01  6.10108228e+01 
 3.05517790e-01  3.05517790e-01  3.05517790e-01  3.20975113e+02  3.05517790e-01  2.61971813e+02  3.05517790e-01  6.08316434e+01 
 3.05567790e-01  3.05567790e-01  3.05567790e-01  3.20108084e+02  3.05567790e-01  2.61969891e+02  3.05567790e-01  6.06529895e+01 
 3.05617790e-01  3.05617790e-01  3.05617790e-01  3.19162074e+02  3.05617790e-01  2.61967964e+02  3.05617790e-01  6.04748600e+01 
