 1.51410655e+08  1.51410655e+08  0.00000000e+00  1.51410655e+08  1.11978931e+01  1.51410655e+08  1.11978867e+01  1.51410655e+08  3.30716673e-02  1.51410655e+08  3.25008729e-02 
 1.52578263e+08  1.52578263e+08  0.00000000e+00  1.52578263e+08  1.11979591e+01  1.52578263e+08  1.11979526e+01  1.52578263e+08  3.33265786e-02  1.52578263e+08  3.27513825e-02 
 1.53754876e+08  1.53754876e+08  0.00000000e+00  1.53754876e+08  1.11980261e+01  1.53754876e+08  1.11980196e+01  1.53754876e+08  3.35834528e-02  1.53754876e+08  3.30038211e-02 
 1.54940562e+08  1.54940562e+08  0.00000000e+00  1.54940562e+08  1.11980942e+01  1.54940562e+08  1.11980875e+01  1.54940562e+08  3.38423051e-02  1.54940562e+08  3.32582034e-02 
 1.56135392e+08  1.56135392e+08  0.00000000e+00  1.56135392e+08  1.11981633e+01  1.56135392e+08  1.11981566e+01  1.56135392e+08  3.41031504e-02  1.56135392e+08  3.35145445e-02 
 1.57339436e+08  1.57339436e+08  0.00000000e+00  1.57339436e+08  1.11982335e+01  1.57339436e+08  1.11982267e+01  1.57339436e+08  3.43660043e-02  1.57339436e+08  3.37728593e-02 
 1.58552765e+08  1.58552765e+08  0.00000000e+00  1.58552765e+08  1.11983048e+01  1.58552765e+08  1.11982978e+01  1.58552765e+08  3.46308820e-02  1.58552765e+08  3.40331630e-02 
 1.59775450e+08  1.59775450e+08  0.00000000e+00  1.59775450e+08  1.11983772e+01  1.59775450e+08  1.11983701e+01  1.59775450e+08  3.48977992e-02  1.59775450e+08  3.42954708e-02 
 1.61007564e+08  1.61007564e+08  0.00000000e+00  1.61007564e+08  1.11984507e+01  1.61007564e+08  1.11984435e+01  1.61007564e+08  3.51667714e-02  1.61007564e+08  3.45597982e-02 
 1.62249180e+08  1.62249180e+08  0.00000000e+00  1.62249180e+08  1.11985254e+01  1.62249180e+08  1.11985181e+01  1.62249180e+08  3.54378145e-02  1.62249180e+08  3.48261606e-02 
 1.63500370e+08  1.63500370e+08  0.00000000e+00  1.63500370e+08  1.11986012e+01  1.63500370e+08  1.11985937e+01  1.63500370e+08  3.57109443e-02  1.63500370e+08  3.50945736e-02 
 1.64761209e+08  1.64761209e+08  0.00000000e+00  1.64761209e+08  1.11986781e+01  1.64761209e+08  1.11986706e+01  1.64761209e+08  3.59861769e-02  1.64761209e+08  3.53650531e-02 
 1.66031771e+08  1.66031771e+08  0.00000000e+00  1.66031771e+08  1.11987563e+01  1.66031771e+08  1.11987487e+01  1.66031771e+08  3.62635283e-02  1.66031771e+08  3.56376147e-02 
 1.67312131e+08  1.67312131e+08  0.00000000e+00  1.67312131e+08  1.11988357e+01  1.67312131e+08  1.11988279e+01  1.67312131e+08  3.65430149e-02  1.67312131e+08  3.59122746e-02 
 1.68602365e+08  1.68602365e+08  0.00000000e+00  1.68602365e+08  1.11989163e+01  1.68602365e+08  1.11989084e+01  1.68602365e+08  3.68246530e-02  1.68602365e+08  3.61890487e-02 
 1.69902548e+08  1.69902548e+08  0.00000000e+00  1.69902548e+08  1.11989981e+01  1.69902548e+08  1.11989901e+01  1.69902548e+08  3.71084592e-02  1.69902548e+08  3.64679534e-02 
 1.71212758e+08  1.71212758e+08  0.00000000e+00  1.71212758e+08  1.11990813e+01  1.71212758e+08  1.11990731e+01  1.71212758e+08  3.73944500e-02  1.71212758e+08  3.67490049e-02 
 1.72533071e+08  1.72533071e+08  0.00000000e+00  1.72533071e+08  1.11991657e+01  1.72533071e+08  1.11991574e+01  1.72533071e+08  3.76826422e-02  1.72533071e+08  3.70322198e-02 
 1.73863566e+08  1.73863566e+08  0.00000000e+00  1.73863566e+08  1.11992514e+01  1.73863566e+08  1.11992430e+01  1.73863566e+08  3.79730527e-02  1.73863566e+08  3.73176146e-02 
 1.75204321e+08  1.75204321e+08  0.00000000e+00  1.75204321e+08  1.11993384e+01  1.75204321e+08  1.11993299e+01  1.75204321e+08  3.82656985e-02  1.75204321e+08  3.76052059e-02 
 1.76555415e+08  1.76555415e+08  0.00000000e+00  1.76555415e+08  1.11994268e+01  1.76555415e+08  1.11994181e+01  1.76555415e+08  3.85605967e-02  1.76555415e+08  3.78950108e-02 
 1.77916929e+08  1.77916929e+08  0.00000000e+00  1.77916929e+08  1.11995165e+01  1.77916929e+08  1.11995077e+01  1.77916929e+08  3.88577647e-02  1.77916929e+08  3.81870461e-02 
 1.79288942e+08  1.79288942e+08  0.00000000e+00  1.79288942e+08  1.11996077e+01  1.79288942e+08  1.11995987e+01  1.79288942e+08  3.91572198e-02  1.79288942e+08  3.84813289e-02 
 1.80671535e+08  1.80671535e+08  0.00000000e+00  1.80671535e+08  1.11997002e+01  1.80671535e+08  1.11996911e+01  1.80671535e+08  3.94589795e-02  1.80671535e+08  3.87778765e-02 
 1.82064790e+08  1.82064790e+08  0.00000000e+00  1.82064790e+08  1.11997942e+01  1.82064790e+08  1.11997850e+01  1.82064790e+08  3.97630615e-02  1.82064790e+08  3.90767062e-02 
 1.83468789e+08  1.83468789e+08  0.00000000e+00  1.83468789e+08  1.11998896e+01  1.83468789e+08  1.11998803e+01  1.83468789e+08  4.00694837e-02  1.83468789e+08  3.93778355e-02 
 1.84883615e+08  1.84883615e+08  0.00000000e+00  1.84883615e+08  1.11999865e+01  1.84883615e+08  1.11999770e+01  1.84883615e+08  4.03782639e-02  1.84883615e+08  3.96812821e-02 
 1.86309352e+08  1.86309352e+08  0.00000000e+00  1.86309352e+08  1.12000849e+01  1.86309352e+08  1.12000753e+01  1.86309352e+08  4.06894202e-02  1.86309352e+08  3.99870636e-02 
 1.87746083e+08  1.87746083e+08  0.00000000e+00  1.87746083e+08  1.12001849e+01  1.87746083e+08  1.12001751e+01  1.87746083e+08  4.10029708e-02  1.87746083e+08  4.02951980e-02 
 1.89193894e+08  1.89193894e+08  0.00000000e+00  1.89193894e+08  1.12002863e+01  1.89193894e+08  1.12002764e+01  1.89193894e+08  4.13189341e-02  1.89193894e+08  4.06057033e-02 
 1.90652870e+08  1.90652870e+08  0.00000000e+00  1.90652870e+08  1.12003894e+01  1.90652870e+08  1.12003793e+01  1.90652870e+08  4.16373285e-02  1.90652870e+08  4.09185976e-02 
 1.92123096e+08  1.92123096e+08  0.00000000e+00  1.92123096e+08  1.12004940e+01  1.92123096e+08  1.12004838e+01  1.92123096e+08  4.19581727e-02  1.92123096e+08  4.12338993e-02 
 1.93604660e+08  1.93604660e+08  0.00000000e+00  1.93604660e+08  1.12006003e+01  1.93604660e+08  1.12005899e+01  1.93604660e+08  4.22814854e-02  1.93604660e+08  4.15516268e-02 
 1.95097650e+08  1.95097650e+08  0.00000000e+00  1.95097650e+08  1.12007082e+01  1.95097650e+08  1.12006976e+01  1.95097650e+08  4.26072855e-02  1.95097650e+08  4.18717986e-02 
 1.96602152e+08  1.96602152e+08  0.00000000e+00  1.96602152e+08  1.12008178e+01  1.96602152e+08  1.12008070e+01  1.96602152e+08  4.29355921e-02  1.96602152e+08  4.21944335e-02 
 1.98118257e+08  1.98118257e+08  0.00000000e+00  1.98118257e+08  1.12009290e+01  1.98118257e+08  1.12009181e+01  1.98118257e+08  4.32664244e-02  1.98118257e+08  4.25195504e-02 
 1.99646053e+08  1.99646053e+08  0.00000000e+00  1.99646053e+08  1.12010420e+01  1.99646053e+08  1.12010309e+01  1.99646053e+08  4.35998017e-02  1.99646053e+08  4.28471681e-02 
 2.01185631e+08  2.01185631e+08  0.00000000e+00  2.01185631e+08  1.12011567e+01  2.01185631e+08  1.12011455e+01  2.01185631e+08  4.39357435e-02  2.01185631e+08  4.31773060e-02 
 2.02737081e+08  2.02737081e+08  0.00000000e+00  2.02737081e+08  1.12012732e+01  2.02737081e+08  1.12012618e+01  2.02737081e+08  4.42742694e-02  2.02737081e+08  4.35099832e-02 
 2.04300495e+08  2.04300495e+08  0.00000000e+00  2.04300495e+08  1.12013916e+01  2.04300495e+08  1.12013800e+01  2.04300495e+08  4.46153992e-02  2.04300495e+08  4.38452191e-02 
 2.05875966e+08  2.05875966e+08  0.00000000e+00  2.05875966e+08  1.12015117e+01  2.05875966e+08  1.12014999e+01  2.05875966e+08  4.49591527e-02  2.05875966e+08  4.41830335e-02 
 2.07463586e+08  2.07463586e+08  0.00000000e+00  2.07463586e+08  1.12016337e+01  2.07463586e+08  1.12016217e+01  2.07463586e+08  4.53055502e-02  2.07463586e+08  4.45234459e-02 
 2.09063449e+08  2.09063449e+08  0.00000000e+00  2.09063449e+08  1.12017576e+01  2.09063449e+08  1.12017454e+01  2.09063449e+08  4.56546118e-02  2.09063449e+08  4.48664763e-02 
