 1.00005600e-09  1.00005600e-09  1.00005600e-09  6.00105558e-01  1.00005600e-09  1.19016566e+00  1.00005600e-09  1.19056855e+00  1.00005600e-09 -2.87438779e-02 
 1.00025600e-09  1.00025600e-09  1.00025600e-09  6.00482548e-01  1.00025600e-09  1.19017185e+00  1.00025600e-09  1.19056965e+00  1.00025600e-09 -2.83812443e-02 
 1.00045600e-09  1.00045600e-09  1.00045600e-09  6.00859535e-01  1.00045600e-09  1.19017803e+00  1.00045600e-09  1.19057074e+00  1.00045600e-09 -2.80184314e-02 
 1.00065600e-09  1.00065600e-09  1.00065600e-09  6.01236517e-01  1.00065600e-09  1.19018421e+00  1.00065600e-09  1.19057183e+00  1.00065600e-09 -2.76554416e-02 
 1.00085600e-09  1.00085600e-09  1.00085600e-09  6.01613491e-01  1.00085600e-09  1.19019039e+00  1.00085600e-09  1.19057292e+00  1.00085600e-09 -2.72922771e-02 
 1.00105600e-09  1.00105600e-09  1.00105600e-09  6.01990455e-01  1.00105600e-09  1.19019656e+00  1.00105600e-09  1.19057401e+00  1.00105600e-09 -2.69289401e-02 
 1.00125600e-09  1.00125600e-09  1.00125600e-09  6.02367406e-01  1.00125600e-09  1.19020274e+00  1.00125600e-09  1.19057510e+00  1.00125600e-09 -2.65654331e-02 
 1.00145600e-09  1.00145600e-09  1.00145600e-09  6.02744342e-01  1.00145600e-09  1.19020892e+00  1.00145600e-09  1.19057618e+00  1.00145600e-09 -2.62017583e-02 
 1.00165600e-09  1.00165600e-09  1.00165600e-09  6.03121261e-01  1.00165600e-09  1.19021510e+00  1.00165600e-09  1.19057726e+00  1.00165600e-09 -2.58379180e-02 
 1.00185600e-09  1.00185600e-09  1.00185600e-09  6.03498160e-01  1.00185600e-09  1.19022128e+00  1.00185600e-09  1.19057833e+00  1.00185600e-09 -2.54739144e-02 
 1.00205600e-09  1.00205600e-09  1.00205600e-09  6.03875038e-01  1.00205600e-09  1.19022746e+00  1.00205600e-09  1.19057941e+00  1.00205600e-09 -2.51097500e-02 
 1.00225600e-09  1.00225600e-09  1.00225600e-09  6.04251890e-01  1.00225600e-09  1.19023364e+00  1.00225600e-09  1.19058048e+00  1.00225600e-09 -2.47454269e-02 
 1.00245600e-09  1.00245600e-09  1.00245600e-09  6.04628716e-01  1.00245600e-09  1.19023982e+00  1.00245600e-09  1.19058155e+00  1.00245600e-09 -2.43809476e-02 
 1.00265600e-09  1.00265600e-09  1.00265600e-09  6.05005513e-01  1.00265600e-09  1.19024599e+00  1.00265600e-09  1.19058261e+00  1.00265600e-09 -2.40163142e-02 
 1.00285600e-09  1.00285600e-09  1.00285600e-09  6.05382278e-01  1.00285600e-09  1.19025217e+00  1.00285600e-09  1.19058368e+00  1.00285600e-09 -2.36515292e-02 
 1.00305600e-09  1.00305600e-09  1.00305600e-09  6.05759009e-01  1.00305600e-09  1.19025834e+00  1.00305600e-09  1.19058474e+00  1.00305600e-09 -2.32865947e-02 
 1.00325600e-09  1.00325600e-09  1.00325600e-09  6.06135703e-01  1.00325600e-09  1.19026452e+00  1.00325600e-09  1.19058580e+00  1.00325600e-09 -2.29215132e-02 
 1.00345600e-09  1.00345600e-09  1.00345600e-09  6.06512359e-01  1.00345600e-09  1.19027069e+00  1.00345600e-09  1.19058685e+00  1.00345600e-09 -2.25562868e-02 
 1.00365600e-09  1.00365600e-09  1.00365600e-09  6.06888974e-01  1.00365600e-09  1.19027687e+00  1.00365600e-09  1.19058791e+00  1.00365600e-09 -2.21909180e-02 
 1.00385600e-09  1.00385600e-09  1.00385600e-09  6.07265545e-01  1.00385600e-09  1.19028304e+00  1.00385600e-09  1.19058896e+00  1.00385600e-09 -2.18254091e-02 
 1.00405600e-09  1.00405600e-09  1.00405600e-09  6.07642070e-01  1.00405600e-09  1.19028921e+00  1.00405600e-09  1.19059000e+00  1.00405600e-09 -2.14597622e-02 
 1.00425600e-09  1.00425600e-09  1.00425600e-09  6.08018547e-01  1.00425600e-09  1.19029539e+00  1.00425600e-09  1.19059105e+00  1.00425600e-09 -2.10939798e-02 
 1.00445600e-09  1.00445600e-09  1.00445600e-09  6.08394973e-01  1.00445600e-09  1.19030156e+00  1.00445600e-09  1.19059209e+00  1.00445600e-09 -2.07280642e-02 
 1.00465600e-09  1.00465600e-09  1.00465600e-09  6.08771347e-01  1.00465600e-09  1.19030773e+00  1.00465600e-09  1.19059313e+00  1.00465600e-09 -2.03620176e-02 
 1.00485600e-09  1.00485600e-09  1.00485600e-09  6.09147665e-01  1.00485600e-09  1.19031390e+00  1.00485600e-09  1.19059417e+00  1.00485600e-09 -1.99958425e-02 
 1.00505600e-09  1.00505600e-09  1.00505600e-09  6.09523925e-01  1.00505600e-09  1.19032006e+00  1.00505600e-09  1.19059520e+00  1.00505600e-09 -1.96295410e-02 
 1.00525600e-09  1.00525600e-09  1.00525600e-09  6.09900125e-01  1.00525600e-09  1.19032623e+00  1.00525600e-09  1.19059623e+00  1.00525600e-09 -1.92631155e-02 
 1.00545600e-09  1.00545600e-09  1.00545600e-09  6.10276262e-01  1.00545600e-09  1.19033240e+00  1.00545600e-09  1.19059726e+00  1.00545600e-09 -1.88965684e-02 
 1.00565600e-09  1.00565600e-09  1.00565600e-09  6.10652335e-01  1.00565600e-09  1.19033856e+00  1.00565600e-09  1.19059829e+00  1.00565600e-09 -1.85299018e-02 
 1.00585600e-09  1.00585600e-09  1.00585600e-09  6.11028340e-01  1.00585600e-09  1.19034473e+00  1.00585600e-09  1.19059931e+00  1.00585600e-09 -1.81631183e-02 
 1.00605600e-09  1.00605600e-09  1.00605600e-09  6.11404276e-01  1.00605600e-09  1.19035089e+00  1.00605600e-09  1.19060033e+00  1.00605600e-09 -1.77962200e-02 
 1.00625600e-09  1.00625600e-09  1.00625600e-09  6.11780139e-01  1.00625600e-09  1.19035705e+00  1.00625600e-09  1.19060135e+00  1.00625600e-09 -1.74292093e-02 
 1.00645600e-09  1.00645600e-09  1.00645600e-09  6.12155928e-01  1.00645600e-09  1.19036321e+00  1.00645600e-09  1.19060236e+00  1.00645600e-09 -1.70620885e-02 
 1.00665600e-09  1.00665600e-09  1.00665600e-09  6.12531641e-01  1.00665600e-09  1.19036937e+00  1.00665600e-09  1.19060337e+00  1.00665600e-09 -1.66948600e-02 
 1.00685600e-09  1.00685600e-09  1.00685600e-09  6.12907274e-01  1.00685600e-09  1.19037553e+00  1.00685600e-09  1.19060438e+00  1.00685600e-09 -1.63275260e-02 
 1.00705600e-09  1.00705600e-09  1.00705600e-09  6.13282826e-01  1.00705600e-09  1.19038169e+00  1.00705600e-09  1.19060539e+00  1.00705600e-09 -1.59600888e-02 
 1.00725600e-09  1.00725600e-09  1.00725600e-09  6.13658293e-01  1.00725600e-09  1.19038784e+00  1.00725600e-09  1.19060639e+00  1.00725600e-09 -1.55925509e-02 
 1.00745600e-09  1.00745600e-09  1.00745600e-09  6.14033675e-01  1.00745600e-09  1.19039399e+00  1.00745600e-09  1.19060739e+00  1.00745600e-09 -1.52249144e-02 
 1.00765600e-09  1.00765600e-09  1.00765600e-09  6.14408968e-01  1.00765600e-09  1.19040015e+00  1.00765600e-09  1.19060839e+00  1.00765600e-09 -1.48571818e-02 
 1.00785600e-09  1.00785600e-09  1.00785600e-09  6.14784170e-01  1.00785600e-09  1.19040630e+00  1.00785600e-09  1.19060939e+00  1.00785600e-09 -1.44893553e-02 
 1.00805600e-09  1.00805600e-09  1.00805600e-09  6.15159278e-01  1.00805600e-09  1.19041245e+00  1.00805600e-09  1.19061038e+00  1.00805600e-09 -1.41214373e-02 
 1.00825600e-09  1.00825600e-09  1.00825600e-09  6.15534291e-01  1.00825600e-09  1.19041859e+00  1.00825600e-09  1.19061137e+00  1.00825600e-09 -1.37534301e-02 
 1.00845600e-09  1.00845600e-09  1.00845600e-09  6.15909205e-01  1.00845600e-09  1.19042474e+00  1.00845600e-09  1.19061236e+00  1.00845600e-09 -1.33853361e-02 
 1.00865600e-09  1.00865600e-09  1.00865600e-09  6.16284019e-01  1.00865600e-09  1.19043089e+00  1.00865600e-09  1.19061334e+00  1.00865600e-09 -1.30171575e-02 
 1.00885600e-09  1.00885600e-09  1.00885600e-09  6.16658731e-01  1.00885600e-09  1.19043703e+00  1.00885600e-09  1.19061432e+00  1.00885600e-09 -1.26488966e-02 
 1.00905600e-09  1.00905600e-09  1.00905600e-09  6.17033337e-01  1.00905600e-09  1.19044317e+00  1.00905600e-09  1.19061530e+00  1.00905600e-09 -1.22805559e-02 
 1.00925600e-09  1.00925600e-09  1.00925600e-09  6.17407835e-01  1.00925600e-09  1.19044931e+00  1.00925600e-09  1.19061627e+00  1.00925600e-09 -1.19121376e-02 
 1.00945600e-09  1.00945600e-09  1.00945600e-09  6.17782224e-01  1.00945600e-09  1.19045545e+00  1.00945600e-09  1.19061725e+00  1.00945600e-09 -1.15436441e-02 
 1.00965600e-09  1.00965600e-09  1.00965600e-09  6.18156500e-01  1.00965600e-09  1.19046158e+00  1.00965600e-09  1.19061822e+00  1.00965600e-09 -1.11750776e-02 
 1.00985600e-09  1.00985600e-09  1.00985600e-09  6.18530661e-01  1.00985600e-09  1.19046772e+00  1.00985600e-09  1.19061918e+00  1.00985600e-09 -1.08064405e-02 
 1.01005600e-09  1.01005600e-09  1.01005600e-09  6.18904706e-01  1.01005600e-09  1.19047385e+00  1.01005600e-09  1.19062015e+00  1.01005600e-09 -1.04377352e-02 
 1.01025600e-09  1.01025600e-09  1.01025600e-09  6.19278631e-01  1.01025600e-09  1.19047998e+00  1.01025600e-09  1.19062111e+00  1.01025600e-09 -1.00689640e-02 
 1.01045600e-09  1.01045600e-09  1.01045600e-09  6.19652434e-01  1.01045600e-09  1.19048611e+00  1.01045600e-09  1.19062207e+00  1.01045600e-09 -9.70012916e-03 
 1.01065600e-09  1.01065600e-09  1.01065600e-09  6.20026113e-01  1.01065600e-09  1.19049223e+00  1.01065600e-09  1.19062302e+00  1.01065600e-09 -9.33123305e-03 
 1.01085600e-09  1.01085600e-09  1.01085600e-09  6.20399665e-01  1.01085600e-09  1.19049836e+00  1.01085600e-09  1.19062397e+00  1.01085600e-09 -8.96227800e-03 
 1.01105600e-09  1.01105600e-09  1.01105600e-09  6.20773089e-01  1.01105600e-09  1.19050448e+00  1.01105600e-09  1.19062492e+00  1.01105600e-09 -8.59326633e-03 
 1.01125600e-09  1.01125600e-09  1.01125600e-09  6.21146382e-01  1.01125600e-09  1.19051060e+00  1.01125600e-09  1.19062587e+00  1.01125600e-09 -8.22420039e-03 
 1.01145600e-09  1.01145600e-09  1.01145600e-09  6.21519541e-01  1.01145600e-09  1.19051671e+00  1.01145600e-09  1.19062681e+00  1.01145600e-09 -7.85508250e-03 
 1.01165600e-09  1.01165600e-09  1.01165600e-09  6.21892564e-01  1.01165600e-09  1.19052283e+00  1.01165600e-09  1.19062775e+00  1.01165600e-09 -7.48591499e-03 
 1.01185600e-09  1.01185600e-09  1.01185600e-09  6.22265448e-01  1.01185600e-09  1.19052894e+00  1.01185600e-09  1.19062869e+00  1.01185600e-09 -7.11670020e-03 
 1.01205600e-09  1.01205600e-09  1.01205600e-09  6.22638192e-01  1.01205600e-09  1.19053505e+00  1.01205600e-09  1.19062963e+00  1.01205600e-09 -6.74744045e-03 
 1.01225600e-09  1.01225600e-09  1.01225600e-09  6.23010793e-01  1.01225600e-09  1.19054116e+00  1.01225600e-09  1.19063056e+00  1.01225600e-09 -6.37813809e-03 
 1.01245600e-09  1.01245600e-09  1.01245600e-09  6.23383249e-01  1.01245600e-09  1.19054727e+00  1.01245600e-09  1.19063149e+00  1.01245600e-09 -6.00879543e-03 
 1.01265600e-09  1.01265600e-09  1.01265600e-09  6.23755557e-01  1.01265600e-09  1.19055337e+00  1.01265600e-09  1.19063241e+00  1.01265600e-09 -5.63941482e-03 
 1.01285600e-09  1.01285600e-09  1.01285600e-09  6.24127715e-01  1.01285600e-09  1.19055947e+00  1.01285600e-09  1.19063334e+00  1.01285600e-09 -5.26999859e-03 
 1.01305600e-09  1.01305600e-09  1.01305600e-09  6.24499721e-01  1.01305600e-09  1.19056557e+00  1.01305600e-09  1.19063426e+00  1.01305600e-09 -4.90054907e-03 
 1.01325600e-09  1.01325600e-09  1.01325600e-09  6.24871572e-01  1.01325600e-09  1.19057167e+00  1.01325600e-09  1.19063517e+00  1.01325600e-09 -4.53106860e-03 
 1.01345600e-09  1.01345600e-09  1.01345600e-09  6.25243265e-01  1.01345600e-09  1.19057776e+00  1.01345600e-09  1.19063609e+00  1.01345600e-09 -4.16155951e-03 
 1.01365600e-09  1.01365600e-09  1.01365600e-09  6.25614800e-01  1.01365600e-09  1.19058385e+00  1.01365600e-09  1.19063700e+00  1.01365600e-09 -3.79202413e-03 
 1.01385600e-09  1.01385600e-09  1.01385600e-09  6.25986172e-01  1.01385600e-09  1.19058994e+00  1.01385600e-09  1.19063791e+00  1.01385600e-09 -3.42246479e-03 
 1.01405600e-09  1.01405600e-09  1.01405600e-09  6.26357380e-01  1.01405600e-09  1.19059602e+00  1.01405600e-09  1.19063881e+00  1.01405600e-09 -3.05288384e-03 
 1.01425600e-09  1.01425600e-09  1.01425600e-09  6.26728422e-01  1.01425600e-09  1.19060211e+00  1.01425600e-09  1.19063972e+00  1.01425600e-09 -2.68328361e-03 
 1.01445600e-09  1.01445600e-09  1.01445600e-09  6.27099295e-01  1.01445600e-09  1.19060819e+00  1.01445600e-09  1.19064061e+00  1.01445600e-09 -2.31366642e-03 
 1.01465600e-09  1.01465600e-09  1.01465600e-09  6.27469997e-01  1.01465600e-09  1.19061426e+00  1.01465600e-09  1.19064151e+00  1.01465600e-09 -1.94403462e-03 
 1.01485600e-09  1.01485600e-09  1.01485600e-09  6.27840526e-01  1.01485600e-09  1.19062034e+00  1.01485600e-09  1.19064240e+00  1.01485600e-09 -1.57439055e-03 
 1.01505600e-09  1.01505600e-09  1.01505600e-09  6.28210878e-01  1.01505600e-09  1.19062641e+00  1.01505600e-09  1.19064329e+00  1.01505600e-09 -1.20473652e-03 
 1.01525600e-09  1.01525600e-09  1.01525600e-09  6.28581052e-01  1.01525600e-09  1.19063248e+00  1.01525600e-09  1.19064418e+00  1.01525600e-09 -8.35074890e-04 
 1.01545600e-09  1.01545600e-09  1.01545600e-09  6.28951046e-01  1.01545600e-09  1.19063854e+00  1.01545600e-09  1.19064507e+00  1.01545600e-09 -4.65407983e-04 
 1.01565600e-09  1.01565600e-09  1.01565600e-09  6.29320857e-01  1.01565600e-09  1.19064460e+00  1.01565600e-09  1.19064595e+00  1.01565600e-09 -9.57381357e-05 
 1.01585600e-09  1.01585600e-09  1.01585600e-09  6.29690483e-01  1.01585600e-09  1.19065066e+00  1.01585600e-09  1.19064682e+00  1.01585600e-09  2.73932316e-04 
 1.01605600e-09  1.01605600e-09  1.01605600e-09  6.30059921e-01  1.01605600e-09  1.19065672e+00  1.01605600e-09  1.19064770e+00  1.01605600e-09  6.43601038e-04 
 1.01625600e-09  1.01625600e-09  1.01625600e-09  6.30429169e-01  1.01625600e-09  1.19066277e+00  1.01625600e-09  1.19064857e+00  1.01625600e-09  1.01326569e-03 
 1.01645600e-09  1.01645600e-09  1.01645600e-09  6.30798225e-01  1.01645600e-09  1.19066882e+00  1.01645600e-09  1.19064944e+00  1.01645600e-09  1.38292395e-03 
 1.01665600e-09  1.01665600e-09  1.01665600e-09  6.31167087e-01  1.01665600e-09  1.19067487e+00  1.01665600e-09  1.19065031e+00  1.01665600e-09  1.75257347e-03 
 1.01685600e-09  1.01685600e-09  1.01685600e-09  6.31535751e-01  1.01685600e-09  1.19068091e+00  1.01685600e-09  1.19065117e+00  1.01685600e-09  2.12221192e-03 
