 v-sweep         v(in)           v-sweep         v(out)          v-sweep         i(vdd)         
 4.00000000e-01  4.00000000e-01  4.00000000e-01  1.20000000e+00  4.00000000e-01 -1.21000042e-12 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  1.20000000e+00  4.10000000e-01 -1.20999998e-12 
 4.20000000e-01  4.20000000e-01  4.20000000e-01  1.20000000e+00  4.20000000e-01 -1.20999998e-12 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  1.20000000e+00  4.30000000e-01 -1.21000020e-12 
 4.40000000e-01  4.40000000e-01  4.40000000e-01  1.20000000e+00  4.40000000e-01 -1.20999977e-12 
 4.50000000e-01  4.50000000e-01  4.50000000e-01  1.20000000e+00  4.50000000e-01 -1.21000020e-12 
 4.60000000e-01  4.60000000e-01  4.60000000e-01  1.19974018e+00  4.60000000e-01 -2.67907240e-07 
 4.70000000e-01  4.70000000e-01  4.70000000e-01  1.19892181e+00  4.70000000e-01 -1.07156132e-06 
 4.80000000e-01  4.80000000e-01  4.80000000e-01  1.19747771e+00  4.80000000e-01 -2.41075728e-06 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  1.19532461e+00  4.90000000e-01 -4.28511610e-06 
 5.00000000e-01  5.00000000e-01  5.00000000e-01  1.19235733e+00  5.00000000e-01 -6.69404257e-06 
 5.10000000e-01  5.10000000e-01  5.10000000e-01  1.18843955e+00  5.10000000e-01 -9.63666264e-06 
 5.20000000e-01  5.20000000e-01  5.20000000e-01  1.18338882e+00  5.20000000e-01 -1.31117284e-05 
 5.30000000e-01  5.30000000e-01  5.30000000e-01  1.17695096e+00  5.30000000e-01 -1.71174651e-05 
 5.40000000e-01  5.40000000e-01  5.40000000e-01  1.16875233e+00  5.40000000e-01 -2.16513049e-05 
 5.50000000e-01  5.50000000e-01  5.50000000e-01  1.15820142e+00  5.50000000e-01 -2.67093728e-05 
 5.60000000e-01  5.60000000e-01  5.60000000e-01  1.14425257e+00  5.60000000e-01 -3.22853348e-05 
 5.70000000e-01  5.70000000e-01  5.70000000e-01  1.12468352e+00  5.70000000e-01 -3.83671099e-05 
 5.80000000e-01  5.80000000e-01  5.80000000e-01  1.09255376e+00  5.80000000e-01 -4.49218810e-05 
 5.90000000e-01  5.90000000e-01  5.90000000e-01  2.63463458e-01  5.90000000e-01 -4.89209375e-05 
 6.00000000e-01  6.00000000e-01  6.00000000e-01  8.08195947e-02  6.00000000e-01 -4.35813784e-05 
 6.10000000e-01  6.10000000e-01  6.10000000e-01  5.94097902e-02  6.10000000e-01 -3.80239042e-05 
 6.20000000e-01  6.20000000e-01  6.20000000e-01  4.53830961e-02  6.20000000e-01 -3.28196315e-05 
 6.30000000e-01  6.30000000e-01  6.30000000e-01  3.51355948e-02  6.30000000e-01 -2.79856435e-05 
 6.40000000e-01  6.40000000e-01  6.40000000e-01  2.72231805e-02  6.40000000e-01 -2.35293309e-05 
 6.50000000e-01  6.50000000e-01  6.50000000e-01  2.09605086e-02  6.50000000e-01 -1.94546351e-05 
 6.60000000e-01  6.60000000e-01  6.60000000e-01  1.59391878e-02  6.60000000e-01 -1.57640392e-05 
 6.70000000e-01  6.70000000e-01  6.70000000e-01  1.18940436e-02  6.70000000e-01 -1.24592194e-05 
 6.80000000e-01  6.80000000e-01  6.80000000e-01  8.64158785e-03  6.80000000e-01 -9.54135675e-06 
 6.90000000e-01  6.90000000e-01  6.90000000e-01  6.04868184e-03  6.90000000e-01 -7.01130428e-06 
 7.00000000e-01  7.00000000e-01  7.00000000e-01  4.01511552e-03  7.00000000e-01 -4.86968472e-06 
 7.10000000e-01  7.10000000e-01  7.10000000e-01  2.46323564e-03  7.10000000e-01 -3.11695180e-06 
 7.20000000e-01  7.20000000e-01  7.20000000e-01  1.33142650e-03  7.20000000e-01 -1.75343079e-06 
 7.30000000e-01  7.30000000e-01  7.30000000e-01  5.69827947e-04  7.30000000e-01 -7.79346570e-07 
 7.40000000e-01  7.40000000e-01  7.40000000e-01  1.37411582e-04  7.40000000e-01 -1.94843700e-07 
 7.50000000e-01  7.50000000e-01  7.50000000e-01 -5.40794720e-08  7.50000000e-01 -1.21000005e-12 
 7.60000000e-01  7.60000000e-01  7.60000000e-01  2.62764036e-09  7.60000000e-01 -1.21000000e-12 
 7.70000000e-01  7.70000000e-01  7.70000000e-01  7.13624500e-10  7.70000000e-01 -1.21000000e-12 
 7.80000000e-01  7.80000000e-01  7.80000000e-01  7.51136734e-10  7.80000000e-01 -1.21000000e-12 
 7.90000000e-01  7.90000000e-01  7.90000000e-01  7.27238281e-10  7.90000000e-01 -1.21000000e-12 
 8.00000000e-01  8.00000000e-01  8.00000000e-01  7.06551815e-10  8.00000000e-01 -1.21000000e-12 
 8.10000000e-01  8.10000000e-01  8.10000000e-01  6.86955662e-10  8.10000000e-01 -1.21000000e-12 
 8.20000000e-01  8.20000000e-01  8.20000000e-01  6.68417896e-10  8.20000000e-01 -1.21000000e-12 
 8.30000000e-01  8.30000000e-01  8.30000000e-01  6.50853571e-10  8.30000000e-01 -1.21000000e-12 
 8.40000000e-01  8.40000000e-01  8.40000000e-01  6.34188063e-10  8.40000000e-01 -1.21000000e-12 
 8.50000000e-01  8.50000000e-01  8.50000000e-01  6.18354153e-10  8.50000000e-01 -1.21000000e-12 
 8.60000000e-01  8.60000000e-01  8.60000000e-01  6.03291146e-10  8.60000000e-01 -1.21000000e-12 
 8.70000000e-01  8.70000000e-01  8.70000000e-01  5.88944117e-10  8.70000000e-01 -1.21000000e-12 
 8.80000000e-01  8.80000000e-01  8.80000000e-01  5.75263235e-10  8.80000000e-01 -1.21000000e-12 
 8.90000000e-01  8.90000000e-01  8.90000000e-01  5.62203179e-10  8.90000000e-01 -1.21000000e-12 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  5.49722655e-10  9.00000000e-01 -1.21000000e-12 
 9.10000000e-01  9.10000000e-01  9.10000000e-01  5.37783942e-10  9.10000000e-01 -1.21000000e-12 
 9.20000000e-01  9.20000000e-01  9.20000000e-01  5.26352523e-10  9.20000000e-01 -1.21000000e-12 
 9.30000000e-01  9.30000000e-01  9.30000000e-01  5.15396755e-10  9.30000000e-01 -1.21000000e-12 
 9.40000000e-01  9.40000000e-01  9.40000000e-01  5.04887568e-10  9.40000000e-01 -1.21000000e-12 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  4.94798212e-10  9.50000000e-01 -1.21000000e-12 
 9.60000000e-01  9.60000000e-01  9.60000000e-01  4.85104036e-10  9.60000000e-01 -1.21000000e-12 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  4.75782273e-10  9.70000000e-01 -1.21000000e-12 
 9.80000000e-01  9.80000000e-01  9.80000000e-01  4.66811879e-10  9.80000000e-01 -1.21000000e-12 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  4.58173360e-10  9.90000000e-01 -1.21000000e-12 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  4.49848641e-10  1.00000000e+00 -1.21000000e-12 
 1.01000000e+00  1.01000000e+00  1.01000000e+00  4.41820934e-10  1.01000000e+00 -1.21000000e-12 
 1.02000000e+00  1.02000000e+00  1.02000000e+00  4.34074624e-10  1.02000000e+00 -1.21000000e-12 
 1.03000000e+00  1.03000000e+00  1.03000000e+00  4.26595183e-10  1.03000000e+00 -1.21000000e-12 
 1.04000000e+00  1.04000000e+00  1.04000000e+00  4.19369048e-10  1.04000000e+00 -1.21000000e-12 
 1.05000000e+00  1.05000000e+00  1.05000000e+00  4.12383576e-10  1.05000000e+00 -1.21000000e-12 
 1.06000000e+00  1.06000000e+00  1.06000000e+00  4.05626938e-10  1.06000000e+00 -1.21000000e-12 
 1.07000000e+00  1.07000000e+00  1.07000000e+00  3.99088084e-10  1.07000000e+00 -1.21000000e-12 
 1.08000000e+00  1.08000000e+00  1.08000000e+00  3.92756643e-10  1.08000000e+00 -1.21000000e-12 
 1.09000000e+00  1.09000000e+00  1.09000000e+00  3.86622909e-10  1.09000000e+00 -1.21000000e-12 
 1.10000000e+00  1.10000000e+00  1.10000000e+00  3.80677766e-10  1.10000000e+00 -1.21000000e-12 
 1.11000000e+00  1.11000000e+00  1.11000000e+00  3.74912650e-10  1.11000000e+00 -1.21000000e-12 
 1.12000000e+00  1.12000000e+00  1.12000000e+00  3.69319507e-10  1.12000000e+00 -1.21000000e-12 
 1.13000000e+00  1.13000000e+00  1.13000000e+00  3.63890754e-10  1.13000000e+00 -1.21000000e-12 
 1.14000000e+00  1.14000000e+00  1.14000000e+00  3.58619254e-10  1.14000000e+00 -1.21000000e-12 
 1.15000000e+00  1.15000000e+00  1.15000000e+00  3.53498270e-10  1.15000000e+00 -1.21000000e-12 
 1.16000000e+00  1.16000000e+00  1.16000000e+00  3.48521452e-10  1.16000000e+00 -1.21000000e-12 
 1.17000000e+00  1.17000000e+00  1.17000000e+00  3.43682797e-10  1.17000000e+00 -1.21000000e-12 
 1.18000000e+00  1.18000000e+00  1.18000000e+00  3.38976627e-10  1.18000000e+00 -1.21000000e-12 
 1.19000000e+00  1.19000000e+00  1.19000000e+00  3.34397580e-10  1.19000000e+00 -1.21000000e-12 
 1.20000000e+00  1.20000000e+00  1.20000000e+00  3.29940573e-10  1.20000000e+00 -1.21000000e-12 
