 v-sweep         v(in)           v-sweep         v(out)          v-sweep         i(vdd)         
 4.80000000e-01  4.80000000e-01  4.80000000e-01  1.49878315e+00  4.80000000e-01 -2.46378734e-06 
 4.90000000e-01  4.90000000e-01  4.90000000e-01  1.49779642e+00  4.90000000e-01 -4.37975648e-06 
 5.00000000e-01  5.00000000e-01  5.00000000e-01  1.49649068e+00  5.00000000e-01 -6.84273029e-06 
 5.10000000e-01  5.10000000e-01  5.10000000e-01  1.49484610e+00  5.10000000e-01 -9.85237316e-06 
 5.20000000e-01  5.20000000e-01  5.20000000e-01  1.49284052e+00  5.20000000e-01 -1.34082522e-05 
 5.30000000e-01  5.30000000e-01  5.30000000e-01  1.49044909e+00  5.30000000e-01 -1.75098258e-05 
 5.40000000e-01  5.40000000e-01  5.40000000e-01  1.48764381e+00  5.40000000e-01 -2.21564293e-05 
 5.50000000e-01  5.50000000e-01  5.50000000e-01  1.48439281e+00  5.50000000e-01 -2.73472586e-05 
 5.60000000e-01  5.60000000e-01  5.60000000e-01  1.48065969e+00  5.60000000e-01 -3.30813491e-05 
 5.70000000e-01  5.70000000e-01  5.70000000e-01  1.47640241e+00  5.70000000e-01 -3.93575507e-05 
 5.80000000e-01  5.80000000e-01  5.80000000e-01  1.47157204e+00  5.80000000e-01 -4.61744947e-05 
 5.90000000e-01  5.90000000e-01  5.90000000e-01  1.46611099e+00  5.90000000e-01 -5.35305531e-05 
 6.00000000e-01  6.00000000e-01  6.00000000e-01  1.45995072e+00  6.00000000e-01 -6.14237846e-05 
 6.10000000e-01  6.10000000e-01  6.10000000e-01  1.45300845e+00  6.10000000e-01 -6.98518624e-05 
 6.20000000e-01  6.20000000e-01  6.20000000e-01  1.44518266e+00  6.20000000e-01 -7.88119760e-05 
 6.30000000e-01  6.30000000e-01  6.30000000e-01  1.43634642e+00  6.30000000e-01 -8.83006924e-05 
 6.40000000e-01  6.40000000e-01  6.40000000e-01  1.42633741e+00  6.40000000e-01 -9.83137541e-05 
 6.50000000e-01  6.50000000e-01  6.50000000e-01  1.41494216e+00  6.50000000e-01 -1.08845771e-04 
 6.60000000e-01  6.60000000e-01  6.60000000e-01  1.40186997e+00  6.60000000e-01 -1.19889728e-04 
 6.70000000e-01  6.70000000e-01  6.70000000e-01  1.38670669e+00  6.70000000e-01 -1.31436137e-04 
 6.80000000e-01  6.80000000e-01  6.80000000e-01  1.36882530e+00  6.80000000e-01 -1.43471458e-04 
 6.90000000e-01  6.90000000e-01  6.90000000e-01  1.34719080e+00  6.90000000e-01 -1.55974758e-04 
 7.00000000e-01  7.00000000e-01  7.00000000e-01  1.31984961e+00  7.00000000e-01 -1.68909274e-04 
 7.10000000e-01  7.10000000e-01  7.10000000e-01  1.28211270e+00  7.10000000e-01 -1.82193406e-04 
