 2.88403150e+03  2.88403150e+03  0.00000000e+00  2.88403150e+03 -5.55698518e+01  2.88403150e+03 -6.15838622e+01  2.88403150e+03 -6.31686264e+01  2.88403150e+03 -6.54232542e+01 
 2.91742701e+03  2.91742701e+03  0.00000000e+00  2.91742701e+03 -5.55697934e+01  2.91742701e+03 -6.15837689e+01  2.91742701e+03 -6.31685679e+01  2.91742701e+03 -6.54232213e+01 
 2.95120923e+03  2.95120923e+03  0.00000000e+00  2.95120923e+03 -5.55697337e+01  2.95120923e+03 -6.15836734e+01  2.95120923e+03 -6.31685080e+01  2.95120923e+03 -6.54231875e+01 
 2.98538262e+03  2.98538262e+03  0.00000000e+00  2.98538262e+03 -5.55696725e+01  2.98538262e+03 -6.15835757e+01  2.98538262e+03 -6.31684467e+01  2.98538262e+03 -6.54231530e+01 
 3.01995172e+03  3.01995172e+03  0.00000000e+00  3.01995172e+03 -5.55696099e+01  3.01995172e+03 -6.15834758e+01  3.01995172e+03 -6.31683840e+01  3.01995172e+03 -6.54231176e+01 
 3.05492111e+03  3.05492111e+03  0.00000000e+00  3.05492111e+03 -5.55695459e+01  3.05492111e+03 -6.15833735e+01  3.05492111e+03 -6.31683198e+01  3.05492111e+03 -6.54230815e+01 
 3.09029543e+03  3.09029543e+03  0.00000000e+00  3.09029543e+03 -5.55694804e+01  3.09029543e+03 -6.15832688e+01  3.09029543e+03 -6.31682541e+01  3.09029543e+03 -6.54230445e+01 
 3.12607937e+03  3.12607937e+03  0.00000000e+00  3.12607937e+03 -5.55694133e+01  3.12607937e+03 -6.15831617e+01  3.12607937e+03 -6.31681869e+01  3.12607937e+03 -6.54230066e+01 
 3.16227766e+03  3.16227766e+03  0.00000000e+00  3.16227766e+03 -5.55693447e+01  3.16227766e+03 -6.15830521e+01  3.16227766e+03 -6.31681181e+01  3.16227766e+03 -6.54229679e+01 
 3.19889511e+03  3.19889511e+03  0.00000000e+00  3.19889511e+03 -5.55692745e+01  3.19889511e+03 -6.15829400e+01  3.19889511e+03 -6.31680477e+01  3.19889511e+03 -6.54229282e+01 
 3.23593657e+03  3.23593657e+03  0.00000000e+00  3.23593657e+03 -5.55692027e+01  3.23593657e+03 -6.15828252e+01  3.23593657e+03 -6.31679757e+01  3.23593657e+03 -6.54228876e+01 
 3.27340695e+03  3.27340695e+03  0.00000000e+00  3.27340695e+03 -5.55691292e+01  3.27340695e+03 -6.15827078e+01  3.27340695e+03 -6.31679020e+01  3.27340695e+03 -6.54228461e+01 
 3.31131121e+03  3.31131121e+03  0.00000000e+00  3.31131121e+03 -5.55690540e+01  3.31131121e+03 -6.15825877e+01  3.31131121e+03 -6.31678266e+01  3.31131121e+03 -6.54228036e+01 
 3.34965439e+03  3.34965439e+03  0.00000000e+00  3.34965439e+03 -5.55689770e+01  3.34965439e+03 -6.15824647e+01  3.34965439e+03 -6.31677495e+01  3.34965439e+03 -6.54227602e+01 
 3.38844156e+03  3.38844156e+03  0.00000000e+00  3.38844156e+03 -5.55688983e+01  3.38844156e+03 -6.15823389e+01  3.38844156e+03 -6.31676705e+01  3.38844156e+03 -6.54227157e+01 
 3.42767787e+03  3.42767787e+03  0.00000000e+00  3.42767787e+03 -5.55688177e+01  3.42767787e+03 -6.15822102e+01  3.42767787e+03 -6.31675897e+01  3.42767787e+03 -6.54226702e+01 
 3.46736850e+03  3.46736850e+03  0.00000000e+00  3.46736850e+03 -5.55687352e+01  3.46736850e+03 -6.15820785e+01  3.46736850e+03 -6.31675071e+01  3.46736850e+03 -6.54226236e+01 
 3.50751874e+03  3.50751874e+03  0.00000000e+00  3.50751874e+03 -5.55686508e+01  3.50751874e+03 -6.15819437e+01  3.50751874e+03 -6.31674225e+01  3.50751874e+03 -6.54225759e+01 
 3.54813389e+03  3.54813389e+03  0.00000000e+00  3.54813389e+03 -5.55685644e+01  3.54813389e+03 -6.15818057e+01  3.54813389e+03 -6.31673359e+01  3.54813389e+03 -6.54225271e+01 
 3.58921935e+03  3.58921935e+03  0.00000000e+00  3.58921935e+03 -5.55684761e+01  3.58921935e+03 -6.15816646e+01  3.58921935e+03 -6.31672473e+01  3.58921935e+03 -6.54224772e+01 
 3.63078055e+03  3.63078055e+03  0.00000000e+00  3.63078055e+03 -5.55683857e+01  3.63078055e+03 -6.15815202e+01  3.63078055e+03 -6.31671567e+01  3.63078055e+03 -6.54224262e+01 
 3.67282300e+03  3.67282300e+03  0.00000000e+00  3.67282300e+03 -5.55682931e+01  3.67282300e+03 -6.15813724e+01  3.67282300e+03 -6.31670639e+01  3.67282300e+03 -6.54223739e+01 
 3.71535229e+03  3.71535229e+03  0.00000000e+00  3.71535229e+03 -5.55681985e+01  3.71535229e+03 -6.15812212e+01  3.71535229e+03 -6.31669690e+01  3.71535229e+03 -6.54223204e+01 
