 3.89045145e+01  3.89045145e+01  0.00000000e+00  3.89045145e+01 -1.25720058e+02  3.89045145e+01  1.94392394e-03 
 3.93550075e+01  3.93550075e+01  0.00000000e+00  3.93550075e+01 -1.25720058e+02  3.93550075e+01  1.96643363e-03 
 3.98107171e+01  3.98107171e+01  0.00000000e+00  3.98107171e+01 -1.25720058e+02  3.98107171e+01  1.98920378e-03 
 4.02717034e+01  4.02717034e+01  0.00000000e+00  4.02717034e+01 -1.25720057e+02  4.02717034e+01  2.01223775e-03 
 4.07380278e+01  4.07380278e+01  0.00000000e+00  4.07380278e+01 -1.25720057e+02  4.07380278e+01  2.03553817e-03 
 4.12097519e+01  4.12097519e+01  0.00000000e+00  4.12097519e+01 -1.25720056e+02  4.12097519e+01  2.05910857e-03 
 4.16869383e+01  4.16869383e+01  0.00000000e+00  4.16869383e+01 -1.25720056e+02  4.16869383e+01  2.08295175e-03 
 4.21696503e+01  4.21696503e+01  0.00000000e+00  4.21696503e+01 -1.25720055e+02  4.21696503e+01  2.10707107e-03 
 4.26579519e+01  4.26579519e+01  0.00000000e+00  4.26579519e+01 -1.25720055e+02  4.26579519e+01  2.13147003e-03 
 4.31519077e+01  4.31519077e+01  0.00000000e+00  4.31519077e+01 -1.25720055e+02  4.31519077e+01  2.15615119e-03 
 4.36515832e+01  4.36515832e+01  0.00000000e+00  4.36515832e+01 -1.25720054e+02  4.36515832e+01  2.18111800e-03 
 4.41570447e+01  4.41570447e+01  0.00000000e+00  4.41570447e+01 -1.25720054e+02  4.41570447e+01  2.20637426e-03 
 4.46683592e+01  4.46683592e+01  0.00000000e+00  4.46683592e+01 -1.25720053e+02  4.46683592e+01  2.23192272e-03 
 4.51855944e+01  4.51855944e+01  0.00000000e+00  4.51855944e+01 -1.25720053e+02  4.51855944e+01  2.25776690e-03 
 4.57088190e+01  4.57088190e+01  0.00000000e+00  4.57088190e+01 -1.25720052e+02  4.57088190e+01  2.28391046e-03 
 4.62381021e+01  4.62381021e+01  0.00000000e+00  4.62381021e+01 -1.25720052e+02  4.62381021e+01  2.31035688e-03 
 4.67735141e+01  4.67735141e+01  0.00000000e+00  4.67735141e+01 -1.25720051e+02  4.67735141e+01  2.33710966e-03 
 4.73151259e+01  4.73151259e+01  0.00000000e+00  4.73151259e+01 -1.25720050e+02  4.73151259e+01  2.36417200e-03 
 4.78630092e+01  4.78630092e+01  0.00000000e+00  4.78630092e+01 -1.25720050e+02  4.78630092e+01  2.39154755e-03 
 4.84172368e+01  4.84172368e+01  0.00000000e+00  4.84172368e+01 -1.25720049e+02  4.84172368e+01  2.41924032e-03 
 4.89778819e+01  4.89778819e+01  0.00000000e+00  4.89778819e+01 -1.25720049e+02  4.89778819e+01  2.44725369e-03 
 4.95450191e+01  4.95450191e+01  0.00000000e+00  4.95450191e+01 -1.25720048e+02  4.95450191e+01  2.47559150e-03 
 5.01187234e+01  5.01187234e+01  0.00000000e+00  5.01187234e+01 -1.25720047e+02  5.01187234e+01  2.50425749e-03 
 5.06990708e+01  5.06990708e+01  0.00000000e+00  5.06990708e+01 -1.25720047e+02  5.06990708e+01  2.53325502e-03 
 5.12861384e+01  5.12861384e+01  0.00000000e+00  5.12861384e+01 -1.25720046e+02  5.12861384e+01  2.56258905e-03 
 5.18800039e+01  5.18800039e+01  0.00000000e+00  5.18800039e+01 -1.25720046e+02  5.18800039e+01  2.59226213e-03 
 5.24807460e+01  5.24807460e+01  0.00000000e+00  5.24807460e+01 -1.25720045e+02  5.24807460e+01  2.62227883e-03 
 5.30884444e+01  5.30884444e+01  0.00000000e+00  5.30884444e+01 -1.25720044e+02  5.30884444e+01  2.65264335e-03 
 5.37031796e+01  5.37031796e+01  0.00000000e+00  5.37031796e+01 -1.25720043e+02  5.37031796e+01  2.68335925e-03 
 5.43250331e+01  5.43250331e+01  0.00000000e+00  5.43250331e+01 -1.25720043e+02  5.43250331e+01  2.71443107e-03 
 5.49540874e+01  5.49540874e+01  0.00000000e+00  5.49540874e+01 -1.25720042e+02  5.49540874e+01  2.74586241e-03 
