 5.00000000e-02  1.99965522e+00  5.00000000e-02  1.19979313e+00  5.00000000e-02  2.47253823e+00 
 5.10000000e-02  1.99965470e+00  5.10000000e-02  1.19979282e+00  5.10000000e-02  2.47127023e+00 
 5.20000000e-02  1.99965417e+00  5.20000000e-02  1.19979250e+00  5.20000000e-02  2.47001459e+00 
 5.30000000e-02  1.99965365e+00  5.30000000e-02  1.19979219e+00  5.30000000e-02  2.46877096e+00 
 5.40000000e-02  1.99965314e+00  5.40000000e-02  1.19979188e+00  5.40000000e-02  2.46753901e+00 
 5.50000000e-02  1.99965263e+00  5.50000000e-02  1.19979158e+00  5.50000000e-02  2.46631840e+00 
 5.60000000e-02  1.99965213e+00  5.60000000e-02  1.19979128e+00  5.60000000e-02  2.46510883e+00 
 5.70000000e-02  1.99965163e+00  5.70000000e-02  1.19979098e+00  5.70000000e-02  2.46391001e+00 
 5.80000000e-02  1.99965113e+00  5.80000000e-02  1.19979068e+00  5.80000000e-02  2.46272165e+00 
 5.90000000e-02  1.99965064e+00  5.90000000e-02  1.19979039e+00  5.90000000e-02  2.46154349e+00 
 6.00000000e-02  1.99965016e+00  6.00000000e-02  1.19979009e+00  6.00000000e-02  2.46037527e+00 
 6.10000000e-02  1.99964967e+00  6.10000000e-02  1.19978980e+00  6.10000000e-02  2.45921674e+00 
 6.20000000e-02  1.99964919e+00  6.20000000e-02  1.19978952e+00  6.20000000e-02  2.45806766e+00 
 6.30000000e-02  1.99964872e+00  6.30000000e-02  1.19978923e+00  6.30000000e-02  2.45692781e+00 
 6.40000000e-02  1.99964825e+00  6.40000000e-02  1.19978895e+00  6.40000000e-02  2.45579697e+00 
 6.50000000e-02  1.99964778e+00  6.50000000e-02  1.19978867e+00  6.50000000e-02  2.45467492e+00 
 6.60000000e-02  1.99964732e+00  6.60000000e-02  1.19978839e+00  6.60000000e-02  2.45356147e+00 
 6.70000000e-02  1.99964686e+00  6.70000000e-02  1.19978811e+00  6.70000000e-02  2.45245642e+00 
 6.80000000e-02  1.99964640e+00  6.80000000e-02  1.19978784e+00  6.80000000e-02  2.45135958e+00 
 6.90000000e-02  1.99964595e+00  6.90000000e-02  1.19978757e+00  6.90000000e-02  2.45027077e+00 
 7.00000000e-02  1.99964550e+00  7.00000000e-02  1.19978730e+00  7.00000000e-02  2.44918983e+00 
 7.10000000e-02  1.99964505e+00  7.10000000e-02  1.19978703e+00  7.10000000e-02  2.44811657e+00 
 7.20000000e-02  1.99964460e+00  7.20000000e-02  1.19978676e+00  7.20000000e-02  2.44705085e+00 
 7.30000000e-02  1.99964416e+00  7.30000000e-02  1.19978650e+00  7.30000000e-02  2.44599250e+00 
 7.40000000e-02  1.99964373e+00  7.40000000e-02  1.19978624e+00  7.40000000e-02  2.44494137e+00 
 7.50000000e-02  1.99964329e+00  7.50000000e-02  1.19978597e+00  7.50000000e-02  2.44389731e+00 
 7.60000000e-02  1.99964286e+00  7.60000000e-02  1.19978572e+00  7.60000000e-02  2.44286020e+00 
 7.70000000e-02  1.99964243e+00  7.70000000e-02  1.19978546e+00  7.70000000e-02  2.44182988e+00 
 7.80000000e-02  1.99964200e+00  7.80000000e-02  1.19978520e+00  7.80000000e-02  2.44080623e+00 
 7.90000000e-02  1.99964158e+00  7.90000000e-02  1.19978495e+00  7.90000000e-02  2.43978911e+00 
 8.00000000e-02  1.99964116e+00  8.00000000e-02  1.19978469e+00  8.00000000e-02  2.43877842e+00 
