 3.54813389e+00  3.54813389e+00  0.00000000e+00  3.54813389e+00  9.36245841e+01  3.54813389e+00  3.13398419e+00 
 3.58921935e+00  3.58921935e+00  0.00000000e+00  3.58921935e+00  9.36245785e+01  3.58921935e+00  3.13389609e+00 
 3.63078055e+00  3.63078055e+00  0.00000000e+00  3.63078055e+00  9.36245727e+01  3.63078055e+00  3.13380697e+00 
 3.67282300e+00  3.67282300e+00  0.00000000e+00  3.67282300e+00  9.36245669e+01  3.67282300e+00  3.13371682e+00 
 3.71535229e+00  3.71535229e+00  0.00000000e+00  3.71535229e+00  9.36245608e+01  3.71535229e+00  3.13362563e+00 
 3.75837404e+00  3.75837404e+00  0.00000000e+00  3.75837404e+00  9.36245547e+01  3.75837404e+00  3.13353338e+00 
 3.80189396e+00  3.80189396e+00  0.00000000e+00  3.80189396e+00  9.36245484e+01  3.80189396e+00  3.13344006e+00 
 3.84591782e+00  3.84591782e+00  0.00000000e+00  3.84591782e+00  9.36245420e+01  3.84591782e+00  3.13334566e+00 
 3.89045145e+00  3.89045145e+00  0.00000000e+00  3.89045145e+00  9.36245354e+01  3.89045145e+00  3.13325017e+00 
 3.93550075e+00  3.93550075e+00  0.00000000e+00  3.93550075e+00  9.36245287e+01  3.93550075e+00  3.13315357e+00 
 3.98107171e+00  3.98107171e+00  0.00000000e+00  3.98107171e+00  9.36245218e+01  3.98107171e+00  3.13305586e+00 
 4.02717034e+00  4.02717034e+00  0.00000000e+00  4.02717034e+00  9.36245147e+01  4.02717034e+00  3.13295701e+00 
 4.07380278e+00  4.07380278e+00  0.00000000e+00  4.07380278e+00  9.36245075e+01  4.07380278e+00  3.13285702e+00 
 4.12097519e+00  4.12097519e+00  0.00000000e+00  4.12097519e+00  9.36245001e+01  4.12097519e+00  3.13275587e+00 
 4.16869383e+00  4.16869383e+00  0.00000000e+00  4.16869383e+00  9.36244925e+01  4.16869383e+00  3.13265355e+00 
 4.21696503e+00  4.21696503e+00  0.00000000e+00  4.21696503e+00  9.36244848e+01  4.21696503e+00  3.13255005e+00 
 4.26579519e+00  4.26579519e+00  0.00000000e+00  4.26579519e+00  9.36244769e+01  4.26579519e+00  3.13244534e+00 
 4.31519077e+00  4.31519077e+00  0.00000000e+00  4.31519077e+00  9.36244688e+01  4.31519077e+00  3.13233943e+00 
 4.36515832e+00  4.36515832e+00  0.00000000e+00  4.36515832e+00  9.36244605e+01  4.36515832e+00  3.13223229e+00 
 4.41570447e+00  4.41570447e+00  0.00000000e+00  4.41570447e+00  9.36244520e+01  4.41570447e+00  3.13212390e+00 
 4.46683592e+00  4.46683592e+00  0.00000000e+00  4.46683592e+00  9.36244433e+01  4.46683592e+00  3.13201427e+00 
 4.51855944e+00  4.51855944e+00  0.00000000e+00  4.51855944e+00  9.36244344e+01  4.51855944e+00  3.13190336e+00 
 4.57088190e+00  4.57088190e+00  0.00000000e+00  4.57088190e+00  9.36244253e+01  4.57088190e+00  3.13179117e+00 
 4.62381021e+00  4.62381021e+00  0.00000000e+00  4.62381021e+00  9.36244160e+01  4.62381021e+00  3.13167768e+00 
 4.67735141e+00  4.67735141e+00  0.00000000e+00  4.67735141e+00  9.36244065e+01  4.67735141e+00  3.13156288e+00 
 4.73151259e+00  4.73151259e+00  0.00000000e+00  4.73151259e+00  9.36243968e+01  4.73151259e+00  3.13144675e+00 
 4.78630092e+00  4.78630092e+00  0.00000000e+00  4.78630092e+00  9.36243868e+01  4.78630092e+00  3.13132927e+00 
 4.84172368e+00  4.84172368e+00  0.00000000e+00  4.84172368e+00  9.36243766e+01  4.84172368e+00  3.13121043e+00 
 4.89778819e+00  4.89778819e+00  0.00000000e+00  4.89778819e+00  9.36243662e+01  4.89778819e+00  3.13109022e+00 
 4.95450191e+00  4.95450191e+00  0.00000000e+00  4.95450191e+00  9.36243555e+01  4.95450191e+00  3.13096862e+00 
 5.01187234e+00  5.01187234e+00  0.00000000e+00  5.01187234e+00  9.36243445e+01  5.01187234e+00  3.13084561e+00 
 5.06990708e+00  5.06990708e+00  0.00000000e+00  5.06990708e+00  9.36243334e+01  5.06990708e+00  3.13072117e+00 
 5.12861384e+00  5.12861384e+00  0.00000000e+00  5.12861384e+00  9.36243219e+01  5.12861384e+00  3.13059529e+00 
 5.18800039e+00  5.18800039e+00  0.00000000e+00  5.18800039e+00  9.36243102e+01  5.18800039e+00  3.13046796e+00 
 5.24807460e+00  5.24807460e+00  0.00000000e+00  5.24807460e+00  9.36242982e+01  5.24807460e+00  3.13033915e+00 
 5.30884444e+00  5.30884444e+00  0.00000000e+00  5.30884444e+00  9.36242860e+01  5.30884444e+00  3.13020885e+00 
 5.37031796e+00  5.37031796e+00  0.00000000e+00  5.37031796e+00  9.36242734e+01  5.37031796e+00  3.13007705e+00 
 5.43250331e+00  5.43250331e+00  0.00000000e+00  5.43250331e+00  9.36242606e+01  5.43250331e+00  3.12994371e+00 
 5.49540874e+00  5.49540874e+00  0.00000000e+00  5.49540874e+00  9.36242474e+01  5.49540874e+00  3.12980884e+00 
 5.55904257e+00  5.55904257e+00  0.00000000e+00  5.55904257e+00  9.36242340e+01  5.55904257e+00  3.12967240e+00 
 5.62341325e+00  5.62341325e+00  0.00000000e+00  5.62341325e+00  9.36242202e+01  5.62341325e+00  3.12953438e+00 
 5.68852931e+00  5.68852931e+00  0.00000000e+00  5.68852931e+00  9.36242061e+01  5.68852931e+00  3.12939477e+00 
 5.75439937e+00  5.75439937e+00  0.00000000e+00  5.75439937e+00  9.36241917e+01  5.75439937e+00  3.12925353e+00 
 5.82103218e+00  5.82103218e+00  0.00000000e+00  5.82103218e+00  9.36241770e+01  5.82103218e+00  3.12911067e+00 
 5.88843655e+00  5.88843655e+00  0.00000000e+00  5.88843655e+00  9.36241619e+01  5.88843655e+00  3.12896615e+00 
 5.95662144e+00  5.95662144e+00  0.00000000e+00  5.95662144e+00  9.36241465e+01  5.95662144e+00  3.12881995e+00 
 6.02559586e+00  6.02559586e+00  0.00000000e+00  6.02559586e+00  9.36241307e+01  6.02559586e+00  3.12867207e+00 
 6.09536897e+00  6.09536897e+00  0.00000000e+00  6.09536897e+00  9.36241145e+01  6.09536897e+00  3.12852247e+00 
 6.16595002e+00  6.16595002e+00  0.00000000e+00  6.16595002e+00  9.36240980e+01  6.16595002e+00  3.12837114e+00 
 6.23734835e+00  6.23734835e+00  0.00000000e+00  6.23734835e+00  9.36240810e+01  6.23734835e+00  3.12821806e+00 
 6.30957344e+00  6.30957344e+00  0.00000000e+00  6.30957344e+00  9.36240637e+01  6.30957344e+00  3.12806321e+00 
 6.38263486e+00  6.38263486e+00  0.00000000e+00  6.38263486e+00  9.36240460e+01  6.38263486e+00  3.12790656e+00 
 6.45654229e+00  6.45654229e+00  0.00000000e+00  6.45654229e+00  9.36240278e+01  6.45654229e+00  3.12774810e+00 
