 1.46217717e+03  1.46217717e+03  0.00000000e+00  1.46217717e+03 -1.28391489e+02  1.46217717e+03  1.53978217e+00  1.46217717e+03  4.41944545e-03 
 1.47910839e+03  1.47910839e+03  0.00000000e+00  1.47910839e+03 -1.28291658e+02  1.47910839e+03  1.54041679e+00  1.47910839e+03  4.41944545e-03 
 1.49623566e+03  1.49623566e+03  0.00000000e+00  1.49623566e+03 -1.28191823e+02  1.49623566e+03  1.54104739e+00  1.49623566e+03  4.41944545e-03 
 1.51356125e+03  1.51356125e+03  0.00000000e+00  1.51356125e+03 -1.28091983e+02  1.51356125e+03  1.54167448e+00  1.51356125e+03  4.41944545e-03 
 1.53108746e+03  1.53108746e+03  0.00000000e+00  1.53108746e+03 -1.27992139e+02  1.53108746e+03  1.54229855e+00  1.53108746e+03  4.41944545e-03 
 1.54881662e+03  1.54881662e+03  0.00000000e+00  1.54881662e+03 -1.27892291e+02  1.54881662e+03  1.54291724e+00  1.54881662e+03  4.41944545e-03 
 1.56675107e+03  1.56675107e+03  0.00000000e+00  1.56675107e+03 -1.27792439e+02  1.56675107e+03  1.54353388e+00  1.56675107e+03  4.41944545e-03 
 1.58489319e+03  1.58489319e+03  0.00000000e+00  1.58489319e+03 -1.27692582e+02  1.58489319e+03  1.54414503e+00  1.58489319e+03  4.41944545e-03 
 1.60324539e+03  1.60324539e+03  0.00000000e+00  1.60324539e+03 -1.27592721e+02  1.60324539e+03  1.54475450e+00  1.60324539e+03  4.41944545e-03 
 1.62181010e+03  1.62181010e+03  0.00000000e+00  1.62181010e+03 -1.27492857e+02  1.62181010e+03  1.54535999e+00  1.62181010e+03  4.41944546e-03 
 1.64058977e+03  1.64058977e+03  0.00000000e+00  1.64058977e+03 -1.27392988e+02  1.64058977e+03  1.54596196e+00  1.64058977e+03  4.41944546e-03 
 1.65958691e+03  1.65958691e+03  0.00000000e+00  1.65958691e+03 -1.27293116e+02  1.65958691e+03  1.54656035e+00  1.65958691e+03  4.41944546e-03 
 1.67880402e+03  1.67880402e+03  0.00000000e+00  1.67880402e+03 -1.27193240e+02  1.67880402e+03  1.54715715e+00  1.67880402e+03  4.41944546e-03 
 1.69824365e+03  1.69824365e+03  0.00000000e+00  1.69824365e+03 -1.27093360e+02  1.69824365e+03  1.54774862e+00  1.69824365e+03  4.41944546e-03 
 1.71790839e+03  1.71790839e+03  0.00000000e+00  1.71790839e+03 -1.26993476e+02  1.71790839e+03  1.54833831e+00  1.71790839e+03  4.41944546e-03 
 1.73780083e+03  1.73780083e+03  0.00000000e+00  1.73780083e+03 -1.26893589e+02  1.73780083e+03  1.54892457e+00  1.73780083e+03  4.41944546e-03 
 1.75792361e+03  1.75792361e+03  0.00000000e+00  1.75792361e+03 -1.26793699e+02  1.75792361e+03  1.54950733e+00  1.75792361e+03  4.41944546e-03 
 1.77827941e+03  1.77827941e+03  0.00000000e+00  1.77827941e+03 -1.26693805e+02  1.77827941e+03  1.55008895e+00  1.77827941e+03  4.41944546e-03 
 1.79887092e+03  1.79887092e+03  0.00000000e+00  1.79887092e+03 -1.26593907e+02  1.79887092e+03  1.55066638e+00  1.79887092e+03  4.41944546e-03 
 1.81970086e+03  1.81970086e+03  0.00000000e+00  1.81970086e+03 -1.26494006e+02  1.81970086e+03  1.55124195e+00  1.81970086e+03  4.41944546e-03 
 1.84077200e+03  1.84077200e+03  0.00000000e+00  1.84077200e+03 -1.26394102e+02  1.84077200e+03  1.55181554e+00  1.84077200e+03  4.41944546e-03 
 1.86208714e+03  1.86208714e+03  0.00000000e+00  1.86208714e+03 -1.26294195e+02  1.86208714e+03  1.55238467e+00  1.86208714e+03  4.41944546e-03 
 1.88364909e+03  1.88364909e+03  0.00000000e+00  1.88364909e+03 -1.26194284e+02  1.88364909e+03  1.55295255e+00  1.88364909e+03  4.41944546e-03 
 1.90546072e+03  1.90546072e+03  0.00000000e+00  1.90546072e+03 -1.26094370e+02  1.90546072e+03  1.55351811e+00  1.90546072e+03  4.41944546e-03 
