 time            time            v(in)           v(out)          i(vdd)         
 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.50000000e+00 -2.51000176e-12 
 2.00000000e-14  2.00000000e-14  0.00000000e+00  2.50000000e+00  3.58722167e-12 
 4.00000000e-14  4.00000000e-14  0.00000000e+00  2.50000000e+00  3.58513740e-12 
 8.00000000e-14  8.00000000e-14  0.00000000e+00  2.50000000e+00  3.58084049e-12 
 1.60000000e-13  1.60000000e-13  0.00000000e+00  2.50000000e+00  3.57229003e-12 
 3.20000000e-13  3.20000000e-13  0.00000000e+00  2.50000000e+00  3.55520214e-12 
 6.40000000e-13  6.40000000e-13  0.00000000e+00  2.50000000e+00  3.52119722e-12 
 1.28000000e-12  1.28000000e-12  0.00000000e+00  2.50000000e+00  3.45376158e-12 
 2.56000000e-12  2.56000000e-12  0.00000000e+00  2.50000000e+00  3.32114631e-12 
 4.56000000e-12  4.56000000e-12  0.00000000e+00  2.50000000e+00  3.11980216e-12 
 6.56000000e-12  6.56000000e-12  0.00000000e+00  2.50000000e+00  2.92540471e-12 
 8.56000000e-12  8.56000000e-12  0.00000000e+00  2.50000000e+00  2.73771891e-12 
 1.05600000e-11  1.05600000e-11  0.00000000e+00  2.50000000e+00  2.55652097e-12 
 1.25600000e-11  1.25600000e-11  0.00000000e+00  2.50000000e+00  2.38157324e-12 
 1.45600000e-11  1.45600000e-11  0.00000000e+00  2.50000000e+00  2.21266235e-12 
 1.65600000e-11  1.65600000e-11  0.00000000e+00  2.50000000e+00  2.04959313e-12 
 1.85600000e-11  1.85600000e-11  0.00000000e+00  2.50000000e+00  1.89214876e-12 
 2.05600000e-11  2.05600000e-11  0.00000000e+00  2.50000000e+00  1.74014275e-12 
 2.25600000e-11  2.25600000e-11  0.00000000e+00  2.50000000e+00  1.59338341e-12 
 2.45600000e-11  2.45600000e-11  0.00000000e+00  2.50000000e+00  1.45169293e-12 
 2.65600000e-11  2.65600000e-11  0.00000000e+00  2.50000000e+00  1.31489611e-12 
 2.85600000e-11  2.85600000e-11  0.00000000e+00  2.50000000e+00  1.18282380e-12 
 3.05600000e-11  3.05600000e-11  0.00000000e+00  2.50000000e+00  1.05531469e-12 
 3.25600000e-11  3.25600000e-11  0.00000000e+00  2.50000000e+00  9.32205702e-13 
 3.45600000e-11  3.45600000e-11  0.00000000e+00  2.50000000e+00  8.13343316e-13 
 3.65600000e-11  3.65600000e-11  0.00000000e+00  2.50000000e+00  6.98589624e-13 
 3.85600000e-11  3.85600000e-11  0.00000000e+00  2.50000000e+00  5.87796305e-13 
 4.05600000e-11  4.05600000e-11  0.00000000e+00  2.50000000e+00  4.80834990e-13 
 4.25600000e-11  4.25600000e-11  0.00000000e+00  2.50000000e+00  3.77557360e-13 
 4.45600000e-11  4.45600000e-11  0.00000000e+00  2.50000000e+00  2.77853261e-13 
 4.65600000e-11  4.65600000e-11  0.00000000e+00  2.50000000e+00  1.81588251e-13 
 4.85600000e-11  4.85600000e-11  0.00000000e+00  2.50000000e+00  8.86461043e-14 
 5.05600000e-11  5.05600000e-11  0.00000000e+00  2.50000000e+00 -1.08853898e-15 
 5.25600000e-11  5.25600000e-11  0.00000000e+00  2.50000000e+00 -8.77232315e-14 
 5.45600000e-11  5.45600000e-11  0.00000000e+00  2.50000000e+00 -1.71362924e-13 
 5.65600000e-11  5.65600000e-11  0.00000000e+00  2.50000000e+00 -2.52117771e-13 
 5.85600000e-11  5.85600000e-11  0.00000000e+00  2.50000000e+00 -3.30084050e-13 
 6.05600000e-11  6.05600000e-11  0.00000000e+00  2.50000000e+00 -4.05357171e-13 
 6.25600000e-11  6.25600000e-11  0.00000000e+00  2.50000000e+00 -4.78023870e-13 
 6.45600000e-11  6.45600000e-11  0.00000000e+00  2.50000000e+00 -5.48189098e-13 
 6.65600000e-11  6.65600000e-11  0.00000000e+00  2.50000000e+00 -6.15930050e-13 
 6.85600000e-11  6.85600000e-11  0.00000000e+00  2.50000000e+00 -6.81325656e-13 
 7.05600000e-11  7.05600000e-11  0.00000000e+00  2.50000000e+00 -7.44474794e-13 
 7.25600000e-11  7.25600000e-11  0.00000000e+00  2.50000000e+00 -8.05436447e-13 
 7.45600000e-11  7.45600000e-11  0.00000000e+00  2.50000000e+00 -8.64292145e-13 
 7.65600000e-11  7.65600000e-11  0.00000000e+00  2.50000000e+00 -9.21120819e-13 
 7.85600000e-11  7.85600000e-11  0.00000000e+00  2.50000000e+00 -9.75983183e-13 
 8.05600000e-11  8.05600000e-11  0.00000000e+00  2.50000000e+00 -1.02895383e-12 
 8.25600000e-11  8.25600000e-11  0.00000000e+00  2.50000000e+00 -1.08009261e-12 
 8.45600000e-11  8.45600000e-11  0.00000000e+00  2.50000000e+00 -1.12946718e-12 
 8.65600000e-11  8.65600000e-11  0.00000000e+00  2.50000000e+00 -1.17713044e-12 
 8.85600000e-11  8.85600000e-11  0.00000000e+00  2.50000000e+00 -1.22315612e-12 
 9.05600000e-11  9.05600000e-11  0.00000000e+00  2.50000000e+00 -1.26759020e-12 
 9.25600000e-11  9.25600000e-11  0.00000000e+00  2.50000000e+00 -1.31049338e-12 
 9.45600000e-11  9.45600000e-11  0.00000000e+00  2.50000000e+00 -1.35191251e-12 
 9.65600000e-11  9.65600000e-11  0.00000000e+00  2.50000000e+00 -1.39190916e-12 
 9.85600000e-11  9.85600000e-11  0.00000000e+00  2.50000000e+00 -1.43051283e-12 
 1.00560000e-10  1.00560000e-10  0.00000000e+00  2.50000000e+00 -1.46778683e-12 
 1.02560000e-10  1.02560000e-10  0.00000000e+00  2.50000000e+00 -1.50377800e-12 
 1.04560000e-10  1.04560000e-10  0.00000000e+00  2.50000000e+00 -1.53852712e-12 
 1.06560000e-10  1.06560000e-10  0.00000000e+00  2.50000000e+00 -1.57207233e-12 
 1.08560000e-10  1.08560000e-10  0.00000000e+00  2.50000000e+00 -1.60445789e-12 
 1.10560000e-10  1.10560000e-10  0.00000000e+00  2.50000000e+00 -1.63572454e-12 
 1.12560000e-10  1.12560000e-10  0.00000000e+00  2.50000000e+00 -1.66591393e-12 
 1.14560000e-10  1.14560000e-10  0.00000000e+00  2.50000000e+00 -1.69505642e-12 
 1.16560000e-10  1.16560000e-10  0.00000000e+00  2.50000000e+00 -1.72319971e-12 
 1.18560000e-10  1.18560000e-10  0.00000000e+00  2.50000000e+00 -1.75036634e-12 
 1.20560000e-10  1.20560000e-10  0.00000000e+00  2.50000000e+00 -1.77659623e-12 
 1.22560000e-10  1.22560000e-10  0.00000000e+00  2.50000000e+00 -1.80191886e-12 
 1.24560000e-10  1.24560000e-10  0.00000000e+00  2.50000000e+00 -1.82637499e-12 
 1.26560000e-10  1.26560000e-10  0.00000000e+00  2.50000000e+00 -1.84997764e-12 
 1.28560000e-10  1.28560000e-10  0.00000000e+00  2.50000000e+00 -1.87277104e-12 
 1.30560000e-10  1.30560000e-10  0.00000000e+00  2.50000000e+00 -1.89477253e-12 
 1.32560000e-10  1.32560000e-10  0.00000000e+00  2.50000000e+00 -1.91602029e-12 
 1.34560000e-10  1.34560000e-10  0.00000000e+00  2.50000000e+00 -1.93652733e-12 
 1.36560000e-10  1.36560000e-10  0.00000000e+00  2.50000000e+00 -1.95632659e-12 
 1.38560000e-10  1.38560000e-10  0.00000000e+00  2.50000000e+00 -1.97544498e-12 
 1.40560000e-10  1.40560000e-10  0.00000000e+00  2.50000000e+00 -1.99389984e-12 
 1.42560000e-10  1.42560000e-10  0.00000000e+00  2.50000000e+00 -2.01172325e-12 
 1.44560000e-10  1.44560000e-10  0.00000000e+00  2.50000000e+00 -2.02892824e-12 
 1.46560000e-10  1.46560000e-10  0.00000000e+00  2.50000000e+00 -2.04553995e-12 
 1.48560000e-10  1.48560000e-10  0.00000000e+00  2.50000000e+00 -2.06157400e-12 
 1.50560000e-10  1.50560000e-10  0.00000000e+00  2.50000000e+00 -2.07705728e-12 
 1.52560000e-10  1.52560000e-10  0.00000000e+00  2.50000000e+00 -2.09201146e-12 
 1.54560000e-10  1.54560000e-10  0.00000000e+00  2.50000000e+00 -2.10644089e-12 
 1.56560000e-10  1.56560000e-10  0.00000000e+00  2.50000000e+00 -2.12038026e-12 
 1.58560000e-10  1.58560000e-10  0.00000000e+00  2.50000000e+00 -2.13382957e-12 
 1.60560000e-10  1.60560000e-10  0.00000000e+00  2.50000000e+00 -2.14682352e-12 
 1.62560000e-10  1.62560000e-10  0.00000000e+00  2.50000000e+00 -2.15936383e-12 
 1.64560000e-10  1.64560000e-10  0.00000000e+00  2.50000000e+00 -2.17146873e-12 
 1.66560000e-10  1.66560000e-10  0.00000000e+00  2.50000000e+00 -2.18315470e-12 
 1.68560000e-10  1.68560000e-10  0.00000000e+00  2.50000000e+00 -2.19444081e-12 
 1.70560000e-10  1.70560000e-10  0.00000000e+00  2.50000000e+00 -2.20534181e-12 
 1.72560000e-10  1.72560000e-10  0.00000000e+00  2.50000000e+00 -2.21586464e-12 
 1.74560000e-10  1.74560000e-10  0.00000000e+00  2.50000000e+00 -2.22602145e-12 
 1.76560000e-10  1.76560000e-10  0.00000000e+00  2.50000000e+00 -2.23582611e-12 
 1.78560000e-10  1.78560000e-10  0.00000000e+00  2.50000000e+00 -2.24528989e-12 
 1.80560000e-10  1.80560000e-10  0.00000000e+00  2.50000000e+00 -2.25443102e-12 
 1.82560000e-10  1.82560000e-10  0.00000000e+00  2.50000000e+00 -2.26325989e-12 
 1.84560000e-10  1.84560000e-10  0.00000000e+00  2.50000000e+00 -2.27177478e-12 
 1.86560000e-10  1.86560000e-10  0.00000000e+00  2.50000000e+00 -2.28000258e-12 
 1.88560000e-10  1.88560000e-10  0.00000000e+00  2.50000000e+00 -2.28794587e-12 
 1.90560000e-10  1.90560000e-10  0.00000000e+00  2.50000000e+00 -2.29561248e-12 
 1.92560000e-10  1.92560000e-10  0.00000000e+00  2.50000000e+00 -2.30301021e-12 
 1.94560000e-10  1.94560000e-10  0.00000000e+00  2.50000000e+00 -2.31016335e-12 
 1.96560000e-10  1.96560000e-10  0.00000000e+00  2.50000000e+00 -2.31705974e-12 
 1.98560000e-10  1.98560000e-10  0.00000000e+00  2.50000000e+00 -2.32372194e-12 
 2.00560000e-10  2.00560000e-10  0.00000000e+00  2.50000000e+00 -2.33015517e-12 
 2.02560000e-10  2.02560000e-10  0.00000000e+00  2.50000000e+00 -2.33636634e-12 
 2.04560000e-10  2.04560000e-10  0.00000000e+00  2.50000000e+00 -2.34235895e-12 
 2.06560000e-10  2.06560000e-10  0.00000000e+00  2.50000000e+00 -2.34814772e-12 
 2.08560000e-10  2.08560000e-10  0.00000000e+00  2.50000000e+00 -2.35374047e-12 
 2.10560000e-10  2.10560000e-10  0.00000000e+00  2.50000000e+00 -2.35913459e-12 
 2.12560000e-10  2.12560000e-10  0.00000000e+00  2.50000000e+00 -2.36434049e-12 
 2.14560000e-10  2.14560000e-10  0.00000000e+00  2.50000000e+00 -2.36937119e-12 
 2.16560000e-10  2.16560000e-10  0.00000000e+00  2.50000000e+00 -2.37422321e-12 
