 time            time            v(in)           v(out)          i(vdd)         
 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.50000000e+00 -1.51000024e-12 
 1.00000000e-14  1.00000000e-14  0.00000000e+00  1.50000000e+00  2.70713790e-13 
 2.00000000e-14  2.00000000e-14  0.00000000e+00  1.50000000e+00  3.40494343e-13 
 4.00000000e-14  4.00000000e-14  0.00000000e+00  1.50000000e+00  3.40422135e-13 
 8.00000000e-14  8.00000000e-14  0.00000000e+00  1.50000000e+00  3.39610718e-13 
 1.60000000e-13  1.60000000e-13  0.00000000e+00  1.50000000e+00  3.38322252e-13 
 3.20000000e-13  3.20000000e-13  0.00000000e+00  1.50000000e+00  3.35666607e-13 
 6.40000000e-13  6.40000000e-13  0.00000000e+00  1.50000000e+00  3.30311733e-13 
 1.28000000e-12  1.28000000e-12  0.00000000e+00  1.50000000e+00  3.19661615e-13 
 2.28000000e-12  2.28000000e-12  0.00000000e+00  1.50000000e+00  3.03113437e-13 
 3.28000000e-12  3.28000000e-12  0.00000000e+00  1.50000000e+00  2.86721384e-13 
 4.28000000e-12  4.28000000e-12  0.00000000e+00  1.50000000e+00  2.70478084e-13 
 5.28000000e-12  5.28000000e-12  0.00000000e+00  1.50000000e+00  2.54382886e-13 
 6.28000000e-12  6.28000000e-12  0.00000000e+00  1.50000000e+00  2.38433405e-13 
 7.28000000e-12  7.28000000e-12  0.00000000e+00  1.50000000e+00  2.22629857e-13 
 8.28000000e-12  8.28000000e-12  0.00000000e+00  1.50000000e+00  2.06964871e-13 
 9.28000000e-12  9.28000000e-12  0.00000000e+00  1.50000000e+00  1.91445384e-13 
 1.02800000e-11  1.02800000e-11  0.00000000e+00  1.50000000e+00  1.76063157e-13 
 1.12800000e-11  1.12800000e-11  0.00000000e+00  1.50000000e+00  1.60818190e-13 
 1.22800000e-11  1.22800000e-11  0.00000000e+00  1.50000000e+00  1.45714604e-13 
 1.32800000e-11  1.32800000e-11  0.00000000e+00  1.50000000e+00  1.30742422e-13 
 1.42800000e-11  1.42800000e-11  0.00000000e+00  1.50000000e+00  1.15910103e-13 
 1.52800000e-11  1.52800000e-11  0.00000000e+00  1.50000000e+00  1.01213742e-13 
 1.62800000e-11  1.62800000e-11  0.00000000e+00  1.50000000e+00  8.66466187e-14 
 1.72800000e-11  1.72800000e-11  0.00000000e+00  1.50000000e+00  7.22095994e-14 
 1.82800000e-11  1.82800000e-11  0.00000000e+00  1.50000000e+00  5.79085391e-14 
 1.92800000e-11  1.92800000e-11  0.00000000e+00  1.50000000e+00  4.37319451e-14 
 2.02800000e-11  2.02800000e-11  0.00000000e+00  1.50000000e+00  2.96891418e-14 
 2.12800000e-11  2.12800000e-11  0.00000000e+00  1.50000000e+00  1.57695038e-14 
 2.22800000e-11  2.22800000e-11  0.00000000e+00  1.50000000e+00  1.97519952e-15 
 2.32800000e-11  2.32800000e-11  0.00000000e+00  1.50000000e+00 -1.16935541e-14 
 2.42800000e-11  2.42800000e-11  0.00000000e+00  1.50000000e+00 -2.52369740e-14 
 2.52800000e-11  2.52800000e-11  0.00000000e+00  1.50000000e+00 -3.86611316e-14 
 2.62800000e-11  2.62800000e-11  0.00000000e+00  1.50000000e+00 -5.19636417e-14 
 2.72800000e-11  2.72800000e-11  0.00000000e+00  1.50000000e+00 -6.51416854e-14 
 2.82800000e-11  2.82800000e-11  0.00000000e+00  1.50000000e+00 -7.82037195e-14 
 2.92800000e-11  2.92800000e-11  0.00000000e+00  1.50000000e+00 -9.11480093e-14 
 3.02800000e-11  3.02800000e-11  0.00000000e+00  1.50000000e+00 -1.03974121e-13 
 3.12800000e-11  3.12800000e-11  0.00000000e+00  1.50000000e+00 -1.16687909e-13 
 3.22800000e-11  3.22800000e-11  0.00000000e+00  1.50000000e+00 -1.29278749e-13 
 3.32800000e-11  3.32800000e-11  0.00000000e+00  1.50000000e+00 -1.41764855e-13 
 3.42800000e-11  3.42800000e-11  0.00000000e+00  1.50000000e+00 -1.54132783e-13 
 3.52800000e-11  3.52800000e-11  0.00000000e+00  1.50000000e+00 -1.66391857e-13 
 3.62800000e-11  3.62800000e-11  0.00000000e+00  1.50000000e+00 -1.78536656e-13 
 3.72800000e-11  3.72800000e-11  0.00000000e+00  1.50000000e+00 -1.90574119e-13 
 3.82800000e-11  3.82800000e-11  0.00000000e+00  1.50000000e+00 -2.02503595e-13 
 3.92800000e-11  3.92800000e-11  0.00000000e+00  1.50000000e+00 -2.14320749e-13 
 4.02800000e-11  4.02800000e-11  0.00000000e+00  1.50000000e+00 -2.26036204e-13 
 4.12800000e-11  4.12800000e-11  0.00000000e+00  1.50000000e+00 -2.37642588e-13 
 4.22800000e-11  4.22800000e-11  0.00000000e+00  1.50000000e+00 -2.49145322e-13 
 4.32800000e-11  4.32800000e-11  0.00000000e+00  1.50000000e+00 -2.60542456e-13 
 4.42800000e-11  4.42800000e-11  0.00000000e+00  1.50000000e+00 -2.71837674e-13 
 4.52800000e-11  4.52800000e-11  0.00000000e+00  1.50000000e+00 -2.83032495e-13 
 4.62800000e-11  4.62800000e-11  0.00000000e+00  1.50000000e+00 -2.94124100e-13 
 4.72800000e-11  4.72800000e-11  0.00000000e+00  1.50000000e+00 -3.05114874e-13 
 4.82800000e-11  4.82800000e-11  0.00000000e+00  1.50000000e+00 -3.16007203e-13 
 4.92800000e-11  4.92800000e-11  0.00000000e+00  1.50000000e+00 -3.26801737e-13 
 5.02800000e-11  5.02800000e-11  0.00000000e+00  1.50000000e+00 -3.37498259e-13 
 5.12800000e-11  5.12800000e-11  0.00000000e+00  1.50000000e+00 -3.48099154e-13 
 5.22800000e-11  5.22800000e-11  0.00000000e+00  1.50000000e+00 -3.58604205e-13 
 5.32800000e-11  5.32800000e-11  0.00000000e+00  1.50000000e+00 -3.69009510e-13 
 5.42800000e-11  5.42800000e-11  0.00000000e+00  1.50000000e+00 -3.79330248e-13 
 5.52800000e-11  5.52800000e-11  0.00000000e+00  1.50000000e+00 -3.89546034e-13 
 5.62800000e-11  5.62800000e-11  0.00000000e+00  1.50000000e+00 -3.99675302e-13 
 5.72800000e-11  5.72800000e-11  0.00000000e+00  1.50000000e+00 -4.09715447e-13 
 5.82800000e-11  5.82800000e-11  0.00000000e+00  1.50000000e+00 -4.19659966e-13 
 5.92800000e-11  5.92800000e-11  0.00000000e+00  1.50000000e+00 -4.29518617e-13 
 6.02800000e-11  6.02800000e-11  0.00000000e+00  1.50000000e+00 -4.39285977e-13 
 6.12800000e-11  6.12800000e-11  0.00000000e+00  1.50000000e+00 -4.48962482e-13 
 6.22800000e-11  6.22800000e-11  0.00000000e+00  1.50000000e+00 -4.58556370e-13 
 6.32800000e-11  6.32800000e-11  0.00000000e+00  1.50000000e+00 -4.68064606e-13 
 6.42800000e-11  6.42800000e-11  0.00000000e+00  1.50000000e+00 -4.77483721e-13 
 6.52800000e-11  6.52800000e-11  0.00000000e+00  1.50000000e+00 -4.86817617e-13 
 6.62800000e-11  6.62800000e-11  0.00000000e+00  1.50000000e+00 -4.96064561e-13 
 6.72800000e-11  6.72800000e-11  0.00000000e+00  1.50000000e+00 -5.05233008e-13 
 6.82800000e-11  6.82800000e-11  0.00000000e+00  1.50000000e+00 -5.14317105e-13 
 6.92800000e-11  6.92800000e-11  0.00000000e+00  1.50000000e+00 -5.23323355e-13 
 7.02800000e-11  7.02800000e-11  0.00000000e+00  1.50000000e+00 -5.32240267e-13 
 7.12800000e-11  7.12800000e-11  0.00000000e+00  1.50000000e+00 -5.41081069e-13 
 7.22800000e-11  7.22800000e-11  0.00000000e+00  1.50000000e+00 -5.49837953e-13 
