 time            time            v(in)           v(out)          i(vdd)         
 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.50000000e+00 -2.51000176e-12 
 6.25000000e-15  6.25000000e-15  0.00000000e+00  2.50000000e+00  3.58672553e-12 
 1.25000000e-14  1.25000000e-14  0.00000000e+00  2.50000000e+00  3.58392916e-12 
 2.50000000e-14  2.50000000e-14  0.00000000e+00  2.50000000e+00  3.57781860e-12 
 5.00000000e-14  5.00000000e-14  0.00000000e+00  2.50000000e+00  3.56606931e-12 
 1.00000000e-13  1.00000000e-13  0.00000000e+00  2.50000000e+00  3.54268177e-12 
 2.00000000e-13  2.00000000e-13  0.00000000e+00  2.50000000e+00  3.49626491e-12 
 4.00000000e-13  4.00000000e-13  0.00000000e+00  2.50000000e+00  3.40462120e-12 
 8.00000000e-13  8.00000000e-13  0.00000000e+00  2.50000000e+00  3.22544075e-12 
 1.42500000e-12  1.42500000e-12  0.00000000e+00  2.50000000e+00  2.95623508e-12 
 2.05000000e-12  2.05000000e-12  0.00000000e+00  2.50000000e+00  2.69966775e-12 
 2.67500000e-12  2.67500000e-12  0.00000000e+00  2.50000000e+00  2.45513419e-12 
 3.30000000e-12  3.30000000e-12  0.00000000e+00  2.50000000e+00  2.22208883e-12 
 3.92500000e-12  3.92500000e-12  0.00000000e+00  2.50000000e+00  1.99997831e-12 
 4.55000000e-12  4.55000000e-12  0.00000000e+00  2.50000000e+00  1.78828913e-12 
 5.17500000e-12  5.17500000e-12  0.00000000e+00  2.50000000e+00  1.58654079e-12 
 5.80000000e-12  5.80000000e-12  0.00000000e+00  2.50000000e+00  1.39426578e-12 
 6.42500000e-12  6.42500000e-12  0.00000000e+00  2.50000000e+00  1.21100959e-12 
 7.05000000e-12  7.05000000e-12  0.00000000e+00  2.50000000e+00  1.03635069e-12 
 7.67500000e-12  7.67500000e-12  0.00000000e+00  2.50000000e+00  8.69897904e-13 
 8.30000000e-12  8.30000000e-12  0.00000000e+00  2.50000000e+00  7.11253105e-13 
 8.92500000e-12  8.92500000e-12  0.00000000e+00  2.50000000e+00  5.60056342e-13 
 9.55000000e-12  9.55000000e-12  0.00000000e+00  2.50000000e+00  4.15954597e-13 
 1.01750000e-11  1.01750000e-11  0.00000000e+00  2.50000000e+00  2.78623478e-13 
 1.08000000e-11  1.08000000e-11  0.00000000e+00  2.50000000e+00  1.47729051e-13 
 1.14250000e-11  1.14250000e-11  0.00000000e+00  2.50000000e+00  2.29842187e-14 
 1.20500000e-11  1.20500000e-11  0.00000000e+00  2.50000000e+00 -9.59033200e-14 
 1.26750000e-11  1.26750000e-11  0.00000000e+00  2.50000000e+00 -2.09226733e-13 
 1.33000000e-11  1.33000000e-11  0.00000000e+00  2.50000000e+00 -3.17216739e-13 
 1.39250000e-11  1.39250000e-11  0.00000000e+00  2.50000000e+00 -4.20134413e-13 
 1.45500000e-11  1.45500000e-11  0.00000000e+00  2.50000000e+00 -5.18226954e-13 
 1.51750000e-11  1.51750000e-11  0.00000000e+00  2.50000000e+00 -6.11721611e-13 
 1.58000000e-11  1.58000000e-11  0.00000000e+00  2.50000000e+00 -7.00822213e-13 
 1.64250000e-11  1.64250000e-11  0.00000000e+00  2.50000000e+00 -7.85741264e-13 
 1.70500000e-11  1.70500000e-11  0.00000000e+00  2.50000000e+00 -8.66662644e-13 
 1.76750000e-11  1.76750000e-11  0.00000000e+00  2.50000000e+00 -9.43795389e-13 
 1.83000000e-11  1.83000000e-11  0.00000000e+00  2.50000000e+00 -1.01731731e-12 
 1.89250000e-11  1.89250000e-11  0.00000000e+00  2.50000000e+00 -1.08738539e-12 
 1.95500000e-11  1.95500000e-11  0.00000000e+00  2.50000000e+00 -1.15415056e-12 
 2.01750000e-11  2.01750000e-11  0.00000000e+00  2.50000000e+00 -1.21778108e-12 
 2.08000000e-11  2.08000000e-11  0.00000000e+00  2.50000000e+00 -1.27844003e-12 
 2.14250000e-11  2.14250000e-11  0.00000000e+00  2.50000000e+00 -1.33625055e-12 
 2.20500000e-11  2.20500000e-11  0.00000000e+00  2.50000000e+00 -1.39135058e-12 
 2.26750000e-11  2.26750000e-11  0.00000000e+00  2.50000000e+00 -1.44384504e-12 
 2.33000000e-11  2.33000000e-11  0.00000000e+00  2.50000000e+00 -1.49389182e-12 
 2.39250000e-11  2.39250000e-11  0.00000000e+00  2.50000000e+00 -1.54158544e-12 
 2.45500000e-11  2.45500000e-11  0.00000000e+00  2.50000000e+00 -1.58704386e-12 
 2.51750000e-11  2.51750000e-11  0.00000000e+00  2.50000000e+00 -1.63035817e-12 
 2.58000000e-11  2.58000000e-11  0.00000000e+00  2.50000000e+00 -1.67164373e-12 
 2.64250000e-11  2.64250000e-11  0.00000000e+00  2.50000000e+00 -1.71099506e-12 
 2.70500000e-11  2.70500000e-11  0.00000000e+00  2.50000000e+00 -1.74849718e-12 
 2.76750000e-11  2.76750000e-11  0.00000000e+00  2.50000000e+00 -1.78424723e-12 
 2.83000000e-11  2.83000000e-11  0.00000000e+00  2.50000000e+00 -1.81831113e-12 
