 time            time            v(in)           v(out)          i(vdd)         
 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.50000000e+00 -2.51000176e-12 
 6.66666670e-15  6.66666670e-15  0.00000000e+00  2.50000000e+00  3.07983326e-12 
 1.33333334e-14  1.33333334e-14  0.00000000e+00  2.50000000e+00  3.58833883e-12 
 2.66666668e-14  2.66666668e-14  0.00000000e+00  2.50000000e+00  3.58688600e-12 
 5.33333336e-14  5.33333336e-14  0.00000000e+00  2.50000000e+00  3.58365160e-12 
 1.06666667e-13  1.06666667e-13  0.00000000e+00  2.50000000e+00  3.57796778e-12 
 2.13333334e-13  2.13333334e-13  0.00000000e+00  2.50000000e+00  3.56662009e-12 
 4.26666669e-13  4.26666669e-13  0.00000000e+00  2.50000000e+00  3.54389434e-12 
 8.53333338e-13  8.53333338e-13  0.00000000e+00  2.50000000e+00  3.49869005e-12 
 1.52000001e-12  1.52000001e-12  0.00000000e+00  2.50000000e+00  3.42872866e-12 
 2.18666668e-12  2.18666668e-12  0.00000000e+00  2.50000000e+00  3.35957564e-12 
 2.85333335e-12  2.85333335e-12  0.00000000e+00  2.50000000e+00  3.29122667e-12 
 3.52000002e-12  3.52000002e-12  0.00000000e+00  2.50000000e+00  3.22367914e-12 
 4.18666669e-12  4.18666669e-12  0.00000000e+00  2.50000000e+00  3.15691744e-12 
 4.85333336e-12  4.85333336e-12  0.00000000e+00  2.50000000e+00  3.09093029e-12 
 5.52000003e-12  5.52000003e-12  0.00000000e+00  2.50000000e+00  3.02570642e-12 
 6.18666670e-12  6.18666670e-12  0.00000000e+00  2.50000000e+00  2.96124236e-12 
 6.85333337e-12  6.85333337e-12  0.00000000e+00  2.50000000e+00  2.89753811e-12 
 7.52000004e-12  7.52000004e-12  0.00000000e+00  2.50000000e+00  2.83457719e-12 
 8.18666671e-12  8.18666671e-12  0.00000000e+00  2.50000000e+00  2.77233705e-12 
 8.85333338e-12  8.85333338e-12  0.00000000e+00  2.50000000e+00  2.71082809e-12 
 9.52000005e-12  9.52000005e-12  0.00000000e+00  2.50000000e+00  2.65003818e-12 
 1.01866667e-11  1.01866667e-11  0.00000000e+00  2.50000000e+00  2.58995169e-12 
 1.08533334e-11  1.08533334e-11  0.00000000e+00  2.50000000e+00  2.53056690e-12 
 1.15200001e-11  1.15200001e-11  0.00000000e+00  2.50000000e+00  2.47187253e-12 
 1.21866667e-11  1.21866667e-11  0.00000000e+00  2.50000000e+00  2.41386165e-12 
 1.28533334e-11  1.28533334e-11  0.00000000e+00  2.50000000e+00  2.35652903e-12 
 1.35200001e-11  1.35200001e-11  0.00000000e+00  2.50000000e+00  2.29985822e-12 
 1.41866667e-11  1.41866667e-11  0.00000000e+00  2.50000000e+00  2.24385007e-12 
 1.48533334e-11  1.48533334e-11  0.00000000e+00  2.50000000e+00  2.18850545e-12 
 1.55200001e-11  1.55200001e-11  0.00000000e+00  2.50000000e+00  2.13379141e-12 
 1.61866667e-11  1.61866667e-11  0.00000000e+00  2.50000000e+00  2.07972268e-12 
 1.68533334e-11  1.68533334e-11  0.00000000e+00  2.50000000e+00  2.02627498e-12 
 1.75200001e-11  1.75200001e-11  0.00000000e+00  2.50000000e+00  1.97345005e-12 
 1.81866668e-11  1.81866668e-11  0.00000000e+00  2.50000000e+00  1.92123834e-12 
 1.88533334e-11  1.88533334e-11  0.00000000e+00  2.50000000e+00  1.86964680e-12 
 1.95200001e-11  1.95200001e-11  0.00000000e+00  2.50000000e+00  1.81864766e-12 
 2.01866668e-11  2.01866668e-11  0.00000000e+00  2.50000000e+00  1.76823920e-12 
 2.08533334e-11  2.08533334e-11  0.00000000e+00  2.50000000e+00  1.71842662e-12 
