 v-sweep         v(in)           v(out)          i(vdd)         
 0.00000000e+00  0.00000000e+00  2.50000000e+00 -2.50999959e-12 
 4.16666670e-03  4.16666670e-03  2.50000344e+00 -2.51000349e-12 
 8.33333340e-03  8.33333340e-03  2.50000338e+00 -2.51000349e-12 
 1.25000001e-02  1.25000001e-02  2.50000000e+00 -2.51000002e-12 
 1.66666668e-02  1.66666668e-02  2.50000000e+00 -2.50999959e-12 
 2.08333335e-02  2.08333335e-02  2.50000000e+00 -2.50999959e-12 
 2.50000002e-02  2.50000002e-02  2.50000000e+00 -2.51000045e-12 
 2.91666669e-02  2.91666669e-02  2.50000000e+00 -2.51000002e-12 
 3.33333336e-02  3.33333336e-02  2.50000000e+00 -2.50999959e-12 
 3.75000003e-02  3.75000003e-02  2.50000000e+00 -2.51000045e-12 
 4.16666670e-02  4.16666670e-02  2.50000000e+00 -2.51000045e-12 
 4.58333337e-02  4.58333337e-02  2.50000000e+00 -2.51000002e-12 
 5.00000004e-02  5.00000004e-02  2.50000000e+00 -2.51000002e-12 
 5.41666671e-02  5.41666671e-02  2.50000000e+00 -2.51000045e-12 
 5.83333338e-02  5.83333338e-02  2.50000000e+00 -2.51000089e-12 
 6.25000005e-02  6.25000005e-02  2.50000000e+00 -2.50999959e-12 
 6.66666672e-02  6.66666672e-02  2.50000000e+00 -2.51000002e-12 
 7.08333339e-02  7.08333339e-02  2.50000000e+00 -2.51000045e-12 
 7.50000006e-02  7.50000006e-02  2.50000000e+00 -2.51000132e-12 
 7.91666673e-02  7.91666673e-02  2.50000000e+00 -2.51000089e-12 
 8.33333340e-02  8.33333340e-02  2.50000000e+00 -2.51000089e-12 
 8.75000007e-02  8.75000007e-02  2.50000000e+00 -2.50999959e-12 
 9.16666674e-02  9.16666674e-02  2.50000000e+00 -2.51000045e-12 
 9.58333341e-02  9.58333341e-02  2.50000000e+00 -2.51000002e-12 
 1.00000001e-01  1.00000001e-01  2.50000000e+00 -2.50999959e-12 
 1.04166668e-01  1.04166668e-01  2.50000000e+00 -2.51000002e-12 
 1.08333334e-01  1.08333334e-01  2.50000000e+00 -2.51000002e-12 
 1.12500001e-01  1.12500001e-01  2.50000000e+00 -2.51000045e-12 
 1.16666668e-01  1.16666668e-01  2.50000000e+00 -2.51000002e-12 
 1.20833334e-01  1.20833334e-01  2.50000000e+00 -2.51000002e-12 
 1.25000001e-01  1.25000001e-01  2.50000000e+00 -2.51000045e-12 
 1.29166668e-01  1.29166668e-01  2.50000000e+00 -2.51000002e-12 
 1.33333334e-01  1.33333334e-01  2.50000000e+00 -2.51000002e-12 
 1.37500001e-01  1.37500001e-01  2.50000000e+00 -2.51000002e-12 
 1.41666668e-01  1.41666668e-01  2.50000000e+00 -2.51000045e-12 
 1.45833334e-01  1.45833334e-01  2.50000000e+00 -2.51000002e-12 
 1.50000001e-01  1.50000001e-01  2.50000000e+00 -2.51000002e-12 
 1.54166668e-01  1.54166668e-01  2.50000000e+00 -2.51000045e-12 
 1.58333335e-01  1.58333335e-01  2.50000000e+00 -2.51000045e-12 
 1.62500001e-01  1.62500001e-01  2.50000000e+00 -2.51000002e-12 
 1.66666668e-01  1.66666668e-01  2.50000000e+00 -2.51000002e-12 
 1.70833335e-01  1.70833335e-01  2.50000000e+00 -2.50999959e-12 
 1.75000001e-01  1.75000001e-01  2.50000000e+00 -2.51000045e-12 
 1.79166668e-01  1.79166668e-01  2.50000000e+00 -2.51000002e-12 
 1.83333335e-01  1.83333335e-01  2.50000000e+00 -2.50999959e-12 
 1.87500001e-01  1.87500001e-01  2.50000000e+00 -2.51000045e-12 
 1.91666668e-01  1.91666668e-01  2.50000000e+00 -2.51000045e-12 
 1.95833335e-01  1.95833335e-01  2.50000000e+00 -2.51000002e-12 
 2.00000002e-01  2.00000002e-01  2.50000000e+00 -2.51000089e-12 
 2.04166668e-01  2.04166668e-01  2.50000000e+00 -2.51000045e-12 
 2.08333335e-01  2.08333335e-01  2.50000000e+00 -2.51000002e-12 
 2.12500002e-01  2.12500002e-01  2.50000000e+00 -2.50999959e-12 
 2.16666668e-01  2.16666668e-01  2.50000000e+00 -2.51000045e-12 
 2.20833335e-01  2.20833335e-01  2.50000000e+00 -2.51000002e-12 
 2.25000002e-01  2.25000002e-01  2.50000000e+00 -2.51000002e-12 
 2.29166668e-01  2.29166668e-01  2.50000000e+00 -2.50999959e-12 
 2.33333335e-01  2.33333335e-01  2.50000000e+00 -2.51000002e-12 
 2.37500002e-01  2.37500002e-01  2.50000000e+00 -2.51000045e-12 
 2.41666669e-01  2.41666669e-01  2.50000000e+00 -2.51000002e-12 
 2.45833335e-01  2.45833335e-01  2.50000000e+00 -2.51000132e-12 
 2.50000002e-01  2.50000002e-01  2.50000000e+00 -2.51000002e-12 
 2.54166669e-01  2.54166669e-01  2.50000000e+00 -2.51000089e-12 
 2.58333335e-01  2.58333335e-01  2.50000000e+00 -2.51000045e-12 
 2.62500002e-01  2.62500002e-01  2.50000000e+00 -2.51000045e-12 
 2.66666669e-01  2.66666669e-01  2.50000000e+00 -2.50999959e-12 
 2.70833335e-01  2.70833335e-01  2.50000000e+00 -2.51000045e-12 
 2.75000002e-01  2.75000002e-01  2.50000000e+00 -2.51000045e-12 
 2.79166669e-01  2.79166669e-01  2.50000000e+00 -2.51000002e-12 
 2.83333336e-01  2.83333336e-01  2.50000000e+00 -2.51000089e-12 
 2.87500002e-01  2.87500002e-01  2.50000000e+00 -2.51000002e-12 
 2.91666669e-01  2.91666669e-01  2.50000000e+00 -2.50999959e-12 
 2.95833336e-01  2.95833336e-01  2.50000000e+00 -2.50999959e-12 
 3.00000002e-01  3.00000002e-01  2.50000000e+00 -2.51000045e-12 
 3.04166669e-01  3.04166669e-01  2.50000000e+00 -2.50999959e-12 
 3.08333336e-01  3.08333336e-01  2.50000000e+00 -2.50999959e-12 
 3.12500002e-01  3.12500002e-01  2.50000000e+00 -2.50999959e-12 
 3.16666669e-01  3.16666669e-01  2.50000000e+00 -2.51000002e-12 
 3.20833336e-01  3.20833336e-01  2.50000000e+00 -2.51000045e-12 
 3.25000003e-01  3.25000003e-01  2.50000000e+00 -2.51000132e-12 
 3.29166669e-01  3.29166669e-01  2.50000000e+00 -2.51000045e-12 
 3.33333336e-01  3.33333336e-01  2.50000000e+00 -2.51000002e-12 
 3.37500003e-01  3.37500003e-01  2.50000000e+00 -2.51000002e-12 
 3.41666669e-01  3.41666669e-01  2.50000000e+00 -2.50999959e-12 
 3.45833336e-01  3.45833336e-01  2.50000000e+00 -2.51000045e-12 
 3.50000003e-01  3.50000003e-01  2.50000000e+00 -2.51000045e-12 
 3.54166669e-01  3.54166669e-01  2.50000000e+00 -2.51000002e-12 
 3.58333336e-01  3.58333336e-01  2.50000000e+00 -2.51000002e-12 
 3.62500003e-01  3.62500003e-01  2.50000000e+00 -2.50999959e-12 
 3.66666670e-01  3.66666670e-01  2.50000000e+00 -2.51000089e-12 
 3.70833336e-01  3.70833336e-01  2.50000000e+00 -2.51000089e-12 
 3.75000003e-01  3.75000003e-01  2.50000000e+00 -2.51000045e-12 
 3.79166670e-01  3.79166670e-01  2.50000000e+00 -2.51000002e-12 
 3.83333336e-01  3.83333336e-01  2.50000000e+00 -2.51000132e-12 
 3.87500003e-01  3.87500003e-01  2.50000000e+00 -2.51000045e-12 
 3.91666670e-01  3.91666670e-01  2.50000000e+00 -2.50999959e-12 
 3.95833336e-01  3.95833336e-01  2.50000000e+00 -2.51000002e-12 
 4.00000003e-01  4.00000003e-01  2.50000000e+00 -2.51000045e-12 
 4.04166670e-01  4.04166670e-01  2.50000000e+00 -2.51000002e-12 
 4.08333337e-01  4.08333337e-01  2.50000000e+00 -2.50999959e-12 
 4.12500003e-01  4.12500003e-01  2.50000000e+00 -2.51000045e-12 
 4.16666670e-01  4.16666670e-01  2.50000000e+00 -2.50999959e-12 
 4.20833337e-01  4.20833337e-01  2.50000000e+00 -2.51000045e-12 
 4.25000003e-01  4.25000003e-01  2.50000000e+00 -2.51000045e-12 
 4.29166670e-01  4.29166670e-01  2.50000000e+00 -2.51000002e-12 
 4.33333337e-01  4.33333337e-01  2.49999463e+00 -5.62474234e-09 
 4.37500003e-01  4.37500003e-01  2.49997276e+00 -2.84649961e-08 
 4.41666670e-01  4.41666670e-01  2.49993391e+00 -6.88745364e-08 
 4.45833337e-01  4.45833337e-01  2.49987796e+00 -1.26853148e-07 
 4.50000004e-01  4.50000004e-01  2.49980477e+00 -2.02400521e-07 
 4.54166670e-01  4.54166670e-01  2.49971422e+00 -2.95516248e-07 
