 time            time            v(in)           v(out)          i(vdd)         
 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.50000000e+00 -2.51000176e-12 
 1.00000000e-14  1.00000000e-14  0.00000000e+00  2.50000000e+00  3.58827204e-12 
 2.00000000e-14  2.00000000e-14  0.00000000e+00  2.50000000e+00  3.58709156e-12 
 4.00000000e-14  4.00000000e-14  0.00000000e+00  2.50000000e+00  3.58524755e-12 
 8.00000000e-14  8.00000000e-14  0.00000000e+00  2.50000000e+00  3.58083702e-12 
 1.60000000e-13  1.60000000e-13  0.00000000e+00  2.50000000e+00  3.57225794e-12 
 3.20000000e-13  3.20000000e-13  0.00000000e+00  2.50000000e+00  3.55521168e-12 
 6.40000000e-13  6.40000000e-13  0.00000000e+00  2.50000000e+00  3.52119202e-12 
 1.28000000e-12  1.28000000e-12  0.00000000e+00  2.50000000e+00  3.45376245e-12 
 2.28000000e-12  2.28000000e-12  0.00000000e+00  2.50000000e+00  3.34990282e-12 
 3.28000000e-12  3.28000000e-12  0.00000000e+00  2.50000000e+00  3.24784383e-12 
 4.28000000e-12  4.28000000e-12  0.00000000e+00  2.50000000e+00  3.14756728e-12 
 5.28000000e-12  5.28000000e-12  0.00000000e+00  2.50000000e+00  3.04904019e-12 
 6.28000000e-12  6.28000000e-12  0.00000000e+00  2.50000000e+00  2.95222527e-12 
 7.28000000e-12  7.28000000e-12  0.00000000e+00  2.50000000e+00  2.85710171e-12 
 8.28000000e-12  8.28000000e-12  0.00000000e+00  2.50000000e+00  2.76362527e-12 
 9.28000000e-12  9.28000000e-12  0.00000000e+00  2.50000000e+00  2.67178814e-12 
 1.02800000e-11  1.02800000e-11  0.00000000e+00  2.50000000e+00  2.58154175e-12 
 1.12800000e-11  1.12800000e-11  0.00000000e+00  2.50000000e+00  2.49287310e-12 
 1.22800000e-11  1.22800000e-11  0.00000000e+00  2.50000000e+00  2.40574401e-12 
 1.32800000e-11  1.32800000e-11  0.00000000e+00  2.50000000e+00  2.32013107e-12 
 1.42800000e-11  1.42800000e-11  0.00000000e+00  2.50000000e+00  2.23601346e-12 
 1.52800000e-11  1.52800000e-11  0.00000000e+00  2.50000000e+00  2.15336082e-12 
 1.62800000e-11  1.62800000e-11  0.00000000e+00  2.50000000e+00  2.07214714e-12 
 1.72800000e-11  1.72800000e-11  0.00000000e+00  2.50000000e+00  1.99233598e-12 
 1.82800000e-11  1.82800000e-11  0.00000000e+00  2.50000000e+00  1.91393776e-12 
 1.92800000e-11  1.92800000e-11  0.00000000e+00  2.50000000e+00  1.83687787e-12 
 2.02800000e-11  2.02800000e-11  0.00000000e+00  2.50000000e+00  1.76118148e-12 
 2.12800000e-11  2.12800000e-11  0.00000000e+00  2.50000000e+00  1.68679654e-12 
 2.22800000e-11  2.22800000e-11  0.00000000e+00  2.50000000e+00  1.61371003e-12 
 2.32800000e-11  2.32800000e-11  0.00000000e+00  2.50000000e+00  1.54189942e-12 
 2.42800000e-11  2.42800000e-11  0.00000000e+00  2.50000000e+00  1.47132653e-12 
 2.52800000e-11  2.52800000e-11  0.00000000e+00  2.50000000e+00  1.40199831e-12 
 2.62800000e-11  2.62800000e-11  0.00000000e+00  2.50000000e+00  1.33385403e-12 
 2.72800000e-11  2.72800000e-11  0.00000000e+00  2.50000000e+00  1.26691886e-12 
 2.82800000e-11  2.82800000e-11  0.00000000e+00  2.50000000e+00  1.20113815e-12 
 2.92800000e-11  2.92800000e-11  0.00000000e+00  2.50000000e+00  1.13650235e-12 
 3.02800000e-11  3.02800000e-11  0.00000000e+00  2.50000000e+00  1.07299499e-12 
 3.12800000e-11  3.12800000e-11  0.00000000e+00  2.50000000e+00  1.01059786e-12 
 3.22800000e-11  3.22800000e-11  0.00000000e+00  2.50000000e+00  9.49282319e-13 
