 time            time            v(in)           v(out)          i(vdd)         
 0.00000000e+00  0.00000000e+00  0.00000000e+00  2.00000010e+00 -2.01000024e-12 
 1.00000000e-14  1.00000000e-14  0.00000000e+00  2.00000010e+00  1.44935054e-10 
 2.00000000e-14  2.00000000e-14  0.00000000e+00  2.00000010e+00  1.44849384e-10 
 4.00000000e-14  4.00000000e-14  0.00000000e+00  2.00000010e+00  1.44678157e-10 
 8.00000000e-14  8.00000000e-14  0.00000000e+00  2.00000010e+00  1.44336411e-10 
 1.60000000e-13  1.60000000e-13  0.00000000e+00  2.00000010e+00  1.43655070e-10 
 3.20000000e-13  3.20000000e-13  0.00000000e+00  2.00000010e+00  1.42301924e-10 
 6.40000000e-13  6.40000000e-13  0.00000000e+00  2.00000010e+00  1.39633243e-10 
 1.28000000e-12  1.28000000e-12  0.00000000e+00  2.00000010e+00  1.34442547e-10 
 2.28000000e-12  2.28000000e-12  0.00000000e+00  2.00000009e+00  1.26709014e-10 
 3.28000000e-12  3.28000000e-12  0.00000000e+00  2.00000009e+00  1.19413789e-10 
 4.28000000e-12  4.28000000e-12  0.00000000e+00  2.00000008e+00  1.12532024e-10 
 5.28000000e-12  5.28000000e-12  0.00000000e+00  2.00000008e+00  1.06040289e-10 
 6.28000000e-12  6.28000000e-12  0.00000000e+00  2.00000007e+00  9.99164705e-11 
 7.28000000e-12  7.28000000e-12  0.00000000e+00  2.00000007e+00  9.41397286e-11 
 8.28000000e-12  8.28000000e-12  0.00000000e+00  2.00000006e+00  8.86903819e-11 
 9.28000000e-12  9.28000000e-12  0.00000000e+00  2.00000006e+00  8.35498819e-11 
 1.02800000e-11  1.02800000e-11  0.00000000e+00  2.00000006e+00  7.87007282e-11 
 1.12800000e-11  1.12800000e-11  0.00000000e+00  2.00000005e+00  7.41263964e-11 
 1.22800000e-11  1.22800000e-11  0.00000000e+00  2.00000005e+00  6.98113217e-11 
 1.32800000e-11  1.32800000e-11  0.00000000e+00  2.00000005e+00  6.57408034e-11 
 1.42800000e-11  1.42800000e-11  0.00000000e+00  2.00000004e+00  6.19009917e-11 
 1.52800000e-11  1.52800000e-11  0.00000000e+00  2.00000004e+00  5.82787941e-11 
 1.62800000e-11  1.62800000e-11  0.00000000e+00  2.00000004e+00  5.48618924e-11 
 1.72800000e-11  1.72800000e-11  0.00000000e+00  2.00000004e+00  5.16386417e-11 
 1.82800000e-11  1.82800000e-11  0.00000000e+00  2.00000004e+00  4.85980743e-11 
 1.92800000e-11  1.92800000e-11  0.00000000e+00  2.00000003e+00  4.57298314e-11 
 2.02800000e-11  2.02800000e-11  0.00000000e+00  2.00000003e+00  4.30241463e-11 
 2.12800000e-11  2.12800000e-11  0.00000000e+00  2.00000003e+00  4.04718099e-11 
