 4.12800000e-08  4.12800000e-08  4.12800000e-08  3.28864667e+00  4.12800000e-08  3.09982927e+00  4.12800000e-08  1.19993391e+00  4.12800000e-08  2.70450945e+00  4.12800000e-08  5.60151546e-01  4.12800000e-08 -4.10457578e-05 
 4.22800000e-08  4.22800000e-08  4.22800000e-08  3.28867444e+00  4.22800000e-08  3.09983942e+00  4.22800000e-08  1.19993784e+00  4.22800000e-08  2.70453635e+00  4.22800000e-08  5.63582374e-01  4.22800000e-08 -2.67231690e-05 
 4.32800000e-08  4.32800000e-08  4.32800000e-08  3.28870222e+00  4.32800000e-08  3.09985163e+00  4.32800000e-08  1.19994257e+00  4.32800000e-08  2.70456333e+00  4.32800000e-08  5.66750659e-01  4.32800000e-08 -1.21503361e-05 
 4.42800000e-08  4.42800000e-08  4.42800000e-08  3.28873000e+00  4.42800000e-08  3.09986568e+00  4.42800000e-08  1.19994801e+00  4.42800000e-08  2.70459040e+00  4.42800000e-08  5.69611257e-01  4.42800000e-08  2.45099629e-06 
 4.52800000e-08  4.52800000e-08  4.52800000e-08  3.28875778e+00  4.52800000e-08  3.09988135e+00  4.52800000e-08  1.19995407e+00  4.52800000e-08  2.70461757e+00  4.52800000e-08  5.72124129e-01  4.52800000e-08  1.68607862e-05 
 4.62800000e-08  4.62800000e-08  4.62800000e-08  3.28878556e+00  4.62800000e-08  3.09989838e+00  4.62800000e-08  1.19996066e+00  4.62800000e-08  2.70464486e+00  4.62800000e-08  5.74254898e-01  4.62800000e-08  3.08640210e-05 
 4.72800000e-08  4.72800000e-08  4.72800000e-08  3.28881333e+00  4.72800000e-08  3.09991651e+00  4.72800000e-08  1.19996768e+00  4.72800000e-08  2.70467225e+00  4.72800000e-08  5.75975307e-01  4.72800000e-08  4.42539326e-05 
 4.82800000e-08  4.82800000e-08  4.82800000e-08  3.28884111e+00  4.82800000e-08  3.09993544e+00  4.82800000e-08  1.19997501e+00  4.82800000e-08  2.70469977e+00  4.82800000e-08  5.77263585e-01  4.82800000e-08  5.68350505e-05 
 4.92800000e-08  4.92800000e-08  4.92800000e-08  3.28886889e+00  4.92800000e-08  3.09995488e+00  4.92800000e-08  1.19998254e+00  4.92800000e-08  2.70472741e+00  4.92800000e-08  5.78104712e-01  4.92800000e-08  6.84260524e-05 
 5.02800000e-08  5.02800000e-08  5.02800000e-08  3.28889667e+00  5.02800000e-08  3.09997454e+00  5.02800000e-08  1.19999015e+00  5.02800000e-08  2.70475517e+00  5.02800000e-08  5.78490573e-01  5.02800000e-08  7.88623691e-05 
 5.12800000e-08  5.12800000e-08  5.12800000e-08  3.28892444e+00  5.12800000e-08  3.09999412e+00  5.12800000e-08  1.19999772e+00  5.12800000e-08  2.70478306e+00  5.12800000e-08  5.78420011e-01  5.12800000e-08  8.79985076e-05 
 5.22800000e-08  5.22800000e-08  5.22800000e-08  3.28895222e+00  5.22800000e-08  3.10001331e+00  5.22800000e-08  1.20000515e+00  5.22800000e-08  2.70481107e+00  5.22800000e-08  5.77898778e-01  5.22800000e-08  9.57100613e-05 
 5.32800000e-08  5.32800000e-08  5.32800000e-08  3.28898000e+00  5.32800000e-08  3.10003184e+00  5.32800000e-08  1.20001233e+00  5.32800000e-08  2.70483920e+00  5.32800000e-08  5.76939368e-01  5.32800000e-08  1.01895380e-04 
 5.42800000e-08  5.42800000e-08  5.42800000e-08  3.28900778e+00  5.42800000e-08  3.10004943e+00  5.42800000e-08  1.20001914e+00  5.42800000e-08  2.70486744e+00  5.42800000e-08  5.75560771e-01  5.42800000e-08  1.06476875e-04 
 5.52800000e-08  5.52800000e-08  5.52800000e-08  3.28903556e+00  5.52800000e-08  3.10006583e+00  5.52800000e-08  1.20002548e+00  5.52800000e-08  2.70489578e+00  5.52800000e-08  5.73788110e-01  5.52800000e-08  1.09401955e-04 
 5.62800000e-08  5.62800000e-08  5.62800000e-08  3.28906333e+00  5.62800000e-08  3.10008080e+00  5.62800000e-08  1.20003128e+00  5.62800000e-08  2.70492421e+00  5.62800000e-08  5.71652204e-01  5.62800000e-08  1.10643560e-04 
 5.72800000e-08  5.72800000e-08  5.72800000e-08  3.28909111e+00  5.72800000e-08  3.10009412e+00  5.72800000e-08  1.20003643e+00  5.72800000e-08  2.70495272e+00  5.72800000e-08  5.69189041e-01  5.72800000e-08  1.10200317e-04 
 5.82800000e-08  5.82800000e-08  5.82800000e-08  3.28911889e+00  5.82800000e-08  3.10010562e+00  5.82800000e-08  1.20004088e+00  5.82800000e-08  2.70498131e+00  5.82800000e-08  5.66439185e-01  5.82800000e-08  1.08096299e-04 
 5.92800000e-08  5.92800000e-08  5.92800000e-08  3.28914667e+00  5.92800000e-08  3.10011514e+00  5.92800000e-08  1.20004457e+00  5.92800000e-08  2.70500995e+00  5.92800000e-08  5.63447114e-01  5.92800000e-08  1.04380402e-04 
 6.02800000e-08  6.02800000e-08  6.02800000e-08  3.28917444e+00  6.02800000e-08  3.10012255e+00  6.02800000e-08  1.20004744e+00  6.02800000e-08  2.70503864e+00  6.02800000e-08  5.60260508e-01  6.02800000e-08  9.91253544e-05 
 6.12800000e-08  6.12800000e-08  6.12800000e-08  3.28920222e+00  6.12800000e-08  3.10012777e+00  6.12800000e-08  1.20004946e+00  6.12800000e-08  2.70506736e+00  6.12800000e-08  5.56929497e-01  6.12800000e-08  9.24263750e-05 
 6.22800000e-08  6.22800000e-08  6.22800000e-08  3.28923000e+00  6.22800000e-08  3.10013074e+00  6.22800000e-08  1.20005061e+00  6.22800000e-08  2.70509609e+00  6.22800000e-08  5.53505879e-01  6.22800000e-08  8.43995076e-05 
 6.32800000e-08  6.32800000e-08  6.32800000e-08  3.28925778e+00  6.32800000e-08  3.10013143e+00  6.32800000e-08  1.20005088e+00  6.32800000e-08  2.70512483e+00  6.32800000e-08  5.50042321e-01  6.32800000e-08  7.51796549e-05 
 6.42800000e-08  6.42800000e-08  6.42800000e-08  3.28928556e+00  6.42800000e-08  3.10012987e+00  6.42800000e-08  1.20005027e+00  6.42800000e-08  2.70515355e+00  6.42800000e-08  5.46591551e-01  6.42800000e-08  6.49183490e-05 
